telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.32089,lp_complete,L0,0,0.00481951,optimal,0.0032094,0.0192781,"complete_lp_relaxation"
0.940088,atomic_split,L0,0,0.00481951,replaced,0.00326366,0.0192781,"strict_child_lp_bound_improvement"
1.50396,atomic_split,L0.0,0,0.00240976,replaced,0.00347235,0.0192781,"strict_child_lp_bound_improvement"
1.93771,atomic_split,L0.0.0,0,0.00120488,replaced,0.00378615,0.0192781,"child_lp_infeasible"
2.52171,atomic_split,L0.0.0.1,0.000602439,0.00120488,replaced,0.00390203,0.0192781,"strict_child_lp_bound_improvement"
3.09248,atomic_split,L0.0.0.1.0,0.000602439,0.000903659,replaced,0.00394404,0.0192781,"strict_child_lp_bound_improvement"
3.65759,atomic_split,L0.0.0.1.1,0.000903659,0.00120488,replaced,0.00396061,0.0192781,"strict_child_lp_bound_improvement"
4.22549,atomic_split,L0.0.0.1.0.0,0.000602439,0.000753049,replaced,0.00398102,0.0192781,"strict_child_lp_bound_improvement"
4.81999,atomic_split,L0.0.0.1.0.1,0.000753049,0.000903659,replaced,0.00398962,0.0192781,"strict_child_lp_bound_improvement"
4.83992,terminal_mip_complete,L0.0.0.1.0.0.0,0.000602439,0.000677744,"INFEASIBLE",0.00400013,0.0192781,"native_terminal_mip_infeasible"
4.8596,terminal_mip_complete,L0.0.0.1.0.0.1,0.000677744,0.000753049,"INFEASIBLE",0.00400231,0.0192781,"native_terminal_mip_infeasible"
5.41994,atomic_split,L0.0.0.1.1.0,0.000903659,0.00105427,replaced,0.00401015,0.0192781,"strict_child_lp_bound_improvement"
5.43991,terminal_mip_complete,L0.0.0.1.0.1.0,0.000753049,0.000828354,"INFEASIBLE",0.0040205,0.0192781,"native_terminal_mip_infeasible"
5.4594,terminal_mip_complete,L0.0.0.1.0.1.1,0.000828354,0.000903659,"INFEASIBLE",0.00402289,0.0192781,"native_terminal_mip_infeasible"
6.06401,atomic_split,L0.0.0.1.1.1,0.00105427,0.00120488,replaced,0.00403174,0.0192781,"strict_child_lp_bound_improvement"
6.0841,terminal_mip_complete,L0.0.0.1.1.0.0,0.000903659,0.000978964,"INFEASIBLE",0.00404221,0.0192781,"native_terminal_mip_infeasible"
6.10457,terminal_mip_complete,L0.0.0.1.1.0.1,0.000978964,0.00105427,"INFEASIBLE",0.00405267,0.0192781,"native_terminal_mip_infeasible"
6.12574,terminal_mip_complete,L0.0.0.1.1.1.0,0.00105427,0.00112957,"INFEASIBLE",0.00406313,0.0192781,"native_terminal_mip_infeasible"
6.14523,terminal_mip_complete,L0.0.0.1.1.1.1,0.00112957,0.00120488,"INFEASIBLE",0.00406853,0.0192781,"native_terminal_mip_infeasible"
6.74112,atomic_split,L0.0.1,0.00120488,0.00240976,replaced,0.00407592,0.0192781,"strict_child_lp_bound_improvement"
7.34771,atomic_split,L0.0.1.0,0.00120488,0.00180732,replaced,0.00407963,0.0192781,"strict_child_lp_bound_improvement"
7.939,atomic_split,L0.0.1.0.0,0.00120488,0.0015061,replaced,0.00408173,0.0192781,"strict_child_lp_bound_improvement"
8.55272,atomic_split,L0.0.1.0.0.0,0.00120488,0.00135549,replaced,0.00408399,0.0192781,"strict_child_lp_bound_improvement"
8.57259,terminal_mip_complete,L0.0.1.0.0.0.0,0.00120488,0.00128018,"INFEASIBLE",0.0041346,0.0192781,"native_terminal_mip_infeasible"
8.59438,terminal_mip_complete,L0.0.1.0.0.0.1,0.00128018,0.00135549,"INFEASIBLE",0.00418589,0.0192781,"native_terminal_mip_infeasible"
9.18579,atomic_split,L0.0.1.0.0.1,0.00135549,0.0015061,replaced,0.00418679,0.0192781,"strict_child_lp_bound_improvement"
9.20578,terminal_mip_complete,L0.0.1.0.0.1.0,0.00135549,0.00143079,"INFEASIBLE",0.00423913,0.0192781,"native_terminal_mip_infeasible"
9.22607,terminal_mip_complete,L0.0.1.0.0.1.1,0.00143079,0.0015061,"INFEASIBLE",0.0042886,0.0192781,"native_terminal_mip_infeasible"
9.79921,atomic_split,L0.0.1.0.1,0.0015061,0.00180732,replaced,0.00429045,0.0192781,"strict_child_lp_bound_improvement"
10.3865,atomic_split,L0.0.1.0.1.0,0.0015061,0.00165671,replaced,0.00429125,0.0192781,"strict_child_lp_bound_improvement"
10.4062,terminal_mip_complete,L0.0.1.0.1.0.0,0.0015061,0.0015814,"INFEASIBLE",0.00434366,0.0192781,"native_terminal_mip_infeasible"
10.4257,terminal_mip_complete,L0.0.1.0.1.0.1,0.0015814,0.00165671,"INFEASIBLE",0.00439487,0.0192781,"native_terminal_mip_infeasible"
11.0017,atomic_split,L0.0.1.0.1.1,0.00165671,0.00180732,replaced,0.00439587,0.0192781,"strict_child_lp_bound_improvement"
11.0218,terminal_mip_complete,L0.0.1.0.1.1.0,0.00165671,0.00173201,"INFEASIBLE",0.00444805,0.0192781,"native_terminal_mip_infeasible"
11.0428,terminal_mip_complete,L0.0.1.0.1.1.1,0.00173201,0.00180732,"INFEASIBLE",0.00449374,0.0192781,"native_terminal_mip_infeasible"
11.632,atomic_split,L0.0.1.1,0.00180732,0.00240976,replaced,0.00449736,0.0192781,"strict_child_lp_bound_improvement"
12.2276,atomic_split,L0.0.1.1.0,0.00180732,0.00210854,replaced,0.00449936,0.0192781,"strict_child_lp_bound_improvement"
12.8114,atomic_split,L0.0.1.1.0.0,0.00180732,0.00195793,replaced,0.00450022,0.0192781,"strict_child_lp_bound_improvement"
12.8312,terminal_mip_complete,L0.0.1.1.0.0.0,0.00180732,0.00188262,"INFEASIBLE",0.00455251,0.0192781,"native_terminal_mip_infeasible"
12.9563,terminal_mip_complete,L0.0.1.1.0.0.1,0.00188262,0.00195793,"INFEASIBLE",0.00460378,0.0192781,"native_terminal_mip_infeasible"
13.5619,atomic_split,L0.0.1.1.0.1,0.00195793,0.00210854,replaced,0.00460473,0.0192781,"strict_child_lp_bound_improvement"
13.6886,terminal_mip_complete,L0.0.1.1.0.1.0,0.00195793,0.00203323,"INFEASIBLE",0.0046569,0.0192781,"native_terminal_mip_infeasible"
13.9212,terminal_mip_complete,L0.0.1.1.0.1.1,0.00203323,0.00210854,"INFEASIBLE",0.00470624,0.0192781,"native_terminal_mip_infeasible"
14.5157,atomic_split,L0.0.1.1.1,0.00210854,0.00240976,replaced,0.0047082,0.0192781,"strict_child_lp_bound_improvement"
15.1146,atomic_split,L0.0.1.1.1.0,0.00210854,0.00225915,replaced,0.00470911,0.0192781,"strict_child_lp_bound_improvement"
15.3409,terminal_mip_complete,L0.0.1.1.1.0.0,0.00210854,0.00218384,"INFEASIBLE",0.00476139,0.0192781,"native_terminal_mip_infeasible"
15.5727,terminal_mip_complete,L0.0.1.1.1.0.1,0.00218384,0.00225915,"INFEASIBLE",0.00481262,0.0192781,"native_terminal_mip_infeasible"
16.1598,atomic_split,L0.0.1.1.1.1,0.00225915,0.00240976,replaced,0.00481348,0.0192781,"strict_child_lp_bound_improvement"
16.3908,terminal_mip_complete,L0.0.1.1.1.1.0,0.00225915,0.00233445,"INFEASIBLE",0.00481951,0.0192781,"native_terminal_mip_infeasible"
16.7271,lp_complete,L1,0.00481951,0.00963903,optimal,0.00486573,0.0192781,"complete_lp_relaxation"
