anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.23749999999999999,1,0,0.23749999999999999,0,4.3569241126055891,4.3569241126055891,0,0.94999999999999996,"proof"
1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,4.3569241126055891,4.3569241126055891,0,0.94999999999999996,"proof"
2,0.47499999999999998,0.71249999999999991,1,0.47499999999999998,0.71249999999999991,0,4.3569241126055891,4.3569241126055891,0,0.94999999999999996,"proof"
3,0.71249999999999991,0.94999999999999996,1,0.71249999999999991,0.94999999999999996,0,4.3569241126055891,4.3569241126055891,0,0.94999999999999996,"proof"
