sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",7199.9991926000002,7184.9991925000004,"absolute process deadline origin"
1,0.0009970999999999999,"instance_parsing_start","start",7199.9990029999999,7184.9990029999999,"E:\codes\ExactEBRP\reference\qualification_round32\V20_M2\round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt"
2,0.0018485999999999999,"instance_parsing_complete","complete",7199.9981514999999,7184.9981514000001,"instance=round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt"
3,0.0022994999999999999,"initial_model_data_preprocessing_complete","complete",7199.9977005999999,7184.9977005999999,"instance data initialized; empty-route incumbent independently verified"
4,0.0030425999999999999,"hga_start","start",7199.9969574999996,7184.9969573999997,"label=primary_hga;native_generation_stagnation_hga"
5,6.8844363,"hga_generation_loop_complete","complete",7193.1155638999999,7178.1155637000002,"label=primary_hga;generations=2905;no_improve=2000"
6,6.8896971999999996,"hga_best_solution_extraction_start","start",7193.1103032999999,7178.1103030000004,"label=primary_hga"
7,6.8901488000000004,"hga_best_solution_extraction_complete","complete",7193.1098515000003,7178.1098512999997,"label=primary_hga"
8,6.8905775,"hga_route_decoding_start","start",7193.1094227000003,7178.1094225999996,"label=primary_hga"
9,6.8911898999999996,"hga_route_decoding_complete","complete",7193.1088103000002,7178.1088100999996,"label=primary_hga"
10,6.8914761000000002,"independent_hga_verification_start","start",7193.1085241999999,7178.1085240000002,"label=primary_hga"
11,6.8917283999999999,"independent_hga_verification_complete","complete",7193.1082717999998,7178.1082716999999,"label=primary_hga;feasible=true"
12,6.8989095999999996,"improving_gini_range_construction_complete","complete",7193.1010905000003,7178.1010904000004,"lower=0.000000;upper=0.950000;complete=true"
13,6.8990017999999997,"exact_phase_start","start",7193.1009981999996,7178.1009981999996,"arm=round31-nonblocking-native-bound"
14,6.8991167000000004,"connectivity_flow_preparation_complete","complete",7193.1008834000004,7178.1008834000004,"variant=round20-current"
15,6.9054637999999997,"gurobi_environment_creation","complete",7193.0945368000002,7178.0945363999999,"fixed_interval_backend"
16,6.9057024,"external_backend_creation","complete",7193.0942975999997,7178.0942975999997,"backend=gurobi;arm=C6-CANDIDATE"
17,6.9061503999999996,"external_artifact_directory_creation","complete",7193.0938496999997,7178.0938495999999,"E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__7200s\external"
18,6.9069123000000001,"first_tree_ledger_opened","complete",7193.0930877999999,7178.0930877000001,"E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__7200s\external\paper_tree_events.csv"
19,6.9070489999999998,"first_external_tree_event","start",7193.0929511000004,7178.0929511000004,"scheduler_select_next"
20,6.9071385999999997,"root_canonical_model_construction_start","start",7193.0928614000004,7178.0928614000004,"leaf=L0"
21,6.9072098999999998,"first_interval_model_build","start",7193.0927902000003,7178.0927902000003,"leaf=L0"
22,6.9901476999999996,"static_row_factory_preparation_complete","complete",7193.0098524000005,7178.0098522999997,"canonical strengthened interval row factory"
23,6.9902654000000002,"root_canonical_model_construction_complete","complete",7193.0097346000002,7178.0097346000002,"leaf=L0"
24,6.9903468999999996,"first_interval_model_build_complete","complete",7193.0096531999998,7178.0096530999999,"leaf=L0"
25,6.9904302999999999,"first_lp_optimize_launch","start",7193.0095696999997,7178.0095696999997,"leaf=L0"
26,10.7211523,"final_result_serialization_start","start",7189.2788479000001,7174.2788477000004,""
27,10.722085099999999,"final_result_serialization_complete","complete",7189.2779149999997,7174.2779149999997,""
28,10.722171299999999,"process_exit","complete",7189.2778288,7174.2778288,"rc=0"
