generation,elapsed_seconds,best_fitness,strict_improvement
0,0.0027128999999999999,-4.4055190323692743,true
1,0.0063904000000000001,-4.4055190323692743,false
2,0.0098195000000000001,-4.3633109798098832,true
3,0.012347199999999999,-4.3633109798098832,false
4,0.015794599999999999,-4.3633109798098832,false
5,0.018839399999999999,-4.3633109798098832,false
6,0.023503300000000001,-4.3633109798098832,false
7,0.029834300000000001,-4.3633109798098832,false
8,0.034606199999999997,-4.3633109798098832,false
9,0.0384216,-4.3633109798098832,false
10,0.041004400000000003,-4.3633109798098832,false
11,0.043411900000000003,-4.3633109798098832,false
12,0.047503400000000001,-4.3633109798098832,false
13,0.050300400000000002,-4.3633109798098832,false
14,0.053082999999999998,-4.3633109798098832,false
15,0.0560902,-4.3633109798098832,false
16,0.059210100000000002,-4.3633109798098832,false
17,0.062532099999999993,-4.3633109798098832,false
18,0.064687700000000001,-4.3633109798098832,false
19,0.067091399999999995,-4.3633109798098832,false
20,0.069676000000000002,-4.3633109798098832,false
21,0.072728299999999996,-4.3633109798098832,false
22,0.075347399999999995,-4.3633109798098832,false
23,0.078253600000000006,-4.3633109798098832,false
24,0.081434699999999999,-4.3633109798098832,false
25,0.084307999999999994,-4.3633109798098832,false
26,0.086947499999999997,-4.3633109798098832,false
27,0.089604600000000006,-4.3633109798098832,false
28,0.092507000000000006,-4.3633109798098832,false
29,0.096261100000000002,-4.3633109798098832,false
30,0.098738599999999996,-4.3633109798098832,false
31,0.10226,-4.3633109798098832,false
32,0.1078311,-4.3633109798098832,false
33,0.1100951,-4.3633109798098832,false
34,0.1126443,-4.3633109798098832,false
35,0.1150333,-4.3633109798098832,false
36,0.11864959999999999,-4.3633109798098832,false
37,0.1209501,-4.3633109798098832,false
38,0.1236498,-4.3633109798098832,false
39,0.12598100000000001,-4.3633109798098832,false
40,0.12836410000000001,-4.3633109798098832,false
41,0.1313242,-4.3633109798098832,false
42,0.1342179,-4.3633109798098832,false
43,0.13779820000000001,-4.3633109798098832,false
44,0.14177149999999999,-4.3633109798098832,false
45,0.14458270000000001,-4.3633109798098832,false
46,0.14732770000000001,-4.3633109798098832,false
47,0.14975440000000001,-4.3633109798098832,false
48,0.152444,-4.3633109798098832,false
49,0.15440680000000001,-4.3633109798098832,false
50,0.15703780000000001,-4.3633109798098832,false
51,0.158858,-4.3633109798098832,false
52,0.16164719999999999,-4.3633109798098832,false
53,0.1642412,-4.3633109798098832,false
54,0.16656860000000001,-4.3633109798098832,false
55,0.16960980000000001,-4.3633109798098832,false
56,0.17097809999999999,-4.3633109798098832,false
57,0.17445260000000001,-4.3633109798098832,false
58,0.1776519,-4.3633109798098832,false
59,0.1803025,-4.3633109798098832,false
60,0.184005,-4.3633109798098832,false
61,0.1866389,-4.3633109798098832,false
62,0.189056,-4.3633109798098832,false
63,0.19176609999999999,-4.3633109798098832,false
64,0.19390309999999999,-4.3633109798098832,false
65,0.19701399999999999,-4.3633109798098832,false
66,0.1996608,-4.3633109798098832,false
67,0.20351639999999999,-4.3633109798098832,false
68,0.20572509999999999,-4.3633109798098832,false
69,0.20809910000000001,-4.3633109798098832,false
70,0.21154800000000001,-4.3633109798098832,false
71,0.21377669999999999,-4.3633109798098832,false
72,0.21763070000000001,-4.3633109798098832,false
73,0.22190489999999999,-4.3633109798098832,false
74,0.22417380000000001,-4.3633109798098832,false
75,0.22763910000000001,-4.3633109798098832,false
76,0.23021630000000001,-4.3633109798098832,false
77,0.2325942,-4.3633109798098832,false
78,0.23556650000000001,-4.3633109798098832,false
79,0.23802780000000001,-4.3633109798098832,false
80,0.24114369999999999,-4.3633109798098832,false
81,0.24372450000000001,-4.3633109798098832,false
82,0.24789990000000001,-4.3633109798098832,false
83,0.25092209999999998,-4.3633109798098832,false
84,0.25532310000000003,-4.3633109798098832,false
85,0.25777679999999997,-4.3633109798098832,false
86,0.26075540000000003,-4.3633109798098832,false
87,0.2639148,-4.3633109798098832,false
88,0.26686349999999998,-4.3633109798098832,false
89,0.26895639999999998,-4.3633109798098832,false
90,0.27209070000000002,-4.3633109798098832,false
91,0.27885989999999999,-4.3633109798098832,false
92,0.2819469,-4.3633109798098832,false
93,0.28759790000000002,-4.3633109798098832,false
94,0.29100290000000001,-4.3633109798098832,false
95,0.2944756,-4.3633109798098832,false
96,0.29797810000000002,-4.3633109798098832,false
97,0.30064560000000001,-4.3633109798098832,false
98,0.30342669999999999,-4.3633109798098832,false
99,0.30748209999999998,-4.3633109798098832,false
100,0.31112879999999998,-4.3633109798098832,false
101,0.31319229999999998,-4.3633109798098832,false
102,0.31628519999999999,-4.3633109798098832,false
103,0.31899939999999999,-4.3633109798098832,false
104,0.32303890000000002,-4.3633109798098832,false
105,0.32653959999999999,-4.3633109798098832,false
106,0.32908019999999999,-4.3633109798098832,false
107,0.33193030000000001,-4.3633109798098832,false
108,0.33553450000000001,-4.3633109798098832,false
109,0.34145160000000002,-4.3633109798098832,false
110,0.34396209999999999,-4.3633109798098832,false
111,0.34804210000000002,-4.3633109798098832,false
112,0.35048770000000001,-4.3633109798098832,false
113,0.35481040000000003,-4.3633109798098832,false
114,0.3571434,-4.3633109798098832,false
115,0.36084719999999998,-4.3633109798098832,false
116,0.36368319999999998,-4.3633109798098832,false
117,0.36856939999999999,-4.3633109798098832,false
118,0.3705677,-4.3633109798098832,false
119,0.37300670000000002,-4.3633109798098832,false
120,0.37573139999999999,-4.3633109798098832,false
121,0.3777681,-4.3633109798098832,false
122,0.38068610000000003,-4.3633109798098832,false
123,0.38373119999999999,-4.3633109798098832,false
124,0.38670450000000001,-4.3633109798098832,false
125,0.3882929,-4.3633109798098832,false
126,0.39119690000000001,-4.3633109798098832,false
127,0.3953275,-4.3633109798098832,false
128,0.39833079999999998,-4.3633109798098832,false
129,0.40123360000000002,-4.3633109798098832,false
130,0.4035379,-4.3633109798098832,false
131,0.40556819999999999,-4.3633109798098832,false
132,0.40832590000000002,-4.3633109798098832,false
133,0.41088770000000002,-4.3633109798098832,false
134,0.41357389999999999,-4.3633109798098832,false
135,0.41588350000000002,-4.3633109798098832,false
136,0.41946689999999998,-4.3633109798098832,false
137,0.42254130000000001,-4.3633109798098832,false
138,0.42535509999999999,-4.3633109798098832,false
139,0.4277204,-4.3633109798098832,false
140,0.43032740000000003,-4.3633109798098832,false
141,0.43376320000000002,-4.3633109798098832,false
