elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
281.76197550000001,0.3564504596888608,0.35720058320841547,0.35720058320841552,0.00075012351955466849,20336,894,1130796,solver_final
