instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round31_sealed_high_imbalance_V20_seed1968399862.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,2.13853,0.576815,10.4114,3,9,73,47,26,"3511.22|3598.98|3595.49",true,0.0001989,true,
round31_sealed_high_imbalance_V20_seed1968399862.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,2.12854,0.611827,10.1114,3,4,77,25,52,"3580.84|3598.98|3553.29",true,0.0003236,true,
round31_sealed_high_imbalance_V20_seed1968399862.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,2.12102,0.607621,10.0893,3,5,77,25,52,"3511.22|3598.98|3553.29",true,0.000452,true,
