parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason
L1,true,1,1,0,0,0.0411709,,0,"normalized_child_disjunction_gain_reaches_rho"
L2,true,1,1,1,0,,,0,"complete_child_lp_infeasibility"
L1.0,true,1,1,1,0,,,0,"complete_child_lp_infeasibility"
L1.0.1,true,1,1,0,0,0.0857025,,0,"normalized_child_disjunction_gain_reaches_rho"
L1.0.1.1,true,1,0,0,0,0.0039503,0.478736,1,"small_positive_disjunction_gain_requires_parent_native_target"
L1.0.1.1.0,true,1,0,0,0,0,,0,"no_strict_child_disjunction_gain"
L1.0.1.1.1,true,1,0,0,0,0,,0,"no_strict_child_disjunction_gain"
