leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22243488019518504,1,1,0,1,0.38364743290809933,"OPTIMAL",0.14473231013717827,0.12856770000000001
L1,"",0,0.22243488019518504,0.44486976039037007,1,1,0,1,0.48035655092891105,"OPTIMAL",0.11612896129015471,0.23632449999999999
L2,"",0,0.44486976039037007,0.66730464058555516,1,1,0,1,0.69850509125185589,"OPTIMAL",0.10634379460299524,0.50861049999999997
L0.0,"L0",1,0,0.11121744009759252,1,0,1,0,0,"INFEASIBLE",0.05335045332837611,0.59507549999999998
L0.1,"L0",1,0.11121744009759252,0.22243488019518504,1,1,0,1,0.43505006658922057,"OPTIMAL",0.15310570171795762,0.71587219999999996
L0.1.0,"L0.1",2,0.11121744009759252,0.16682616014638879,1,0,1,0,0,"INFEASIBLE",0.071533328894213613,1.5495673999999999
L0.1.1,"L0.1",2,0.16682616014638879,0.22243488019518504,1,1,0,1,0.46075138342978095,"OPTIMAL",0.12393517290747802,1.6565022
L1.0,"L1",1,0.22243488019518504,0.33365232029277758,1,1,0,1,0.480356550928911,"OPTIMAL",0.11363142445768828,2.1159167000000001
L1.1,"L1",1,0.33365232029277758,0.44486976039037007,1,1,0,1,0.5872876511542634,"OPTIMAL",0.11237582890764174,2.219687
L0.1.1.0,"L0.1.1",3,0.16682616014638879,0.19463052017078691,1,1,0,1,0.48334982861431203,"OPTIMAL",0.12242208362842727,4.4007738999999999
L0.1.1.1,"L0.1.1",3,0.19463052017078691,0.22243488019518504,1,1,0,1,0.47381350142209117,"OPTIMAL",0.10941624254739596,4.5035052999999996
