parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.448887,L0.0,0,1,L0.1,0.43505,0,0.43505,1e-07,"current_complete_child_infeasibility"
L0.1,0.504493,L0.1.0,0,1,L0.1.1,0.460751,0,0.460751,1e-07,"current_complete_child_infeasibility"
L1,0.509162,L1.0,0.480357,0,L1.1,0.587288,0,0.480357,1e-07,"current_child_gain_not_strict"
L0.1.1,0.510798,L0.1.1.0,0.48335,0,L0.1.1.1,0.473814,0,0.473814,1e-07,"current_child_gain_not_strict"
