time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.031435,native_hga_tgbc_initial,0.12971944743,0.05200489283,0.518097030664,0.421198225272,true,3,8,26,19,7,3890390bc7b7bb83,,true,false,true
