event,source,generation,source_elapsed_seconds,content_sha256,duplicate,verifier_passed,published,objective,verification_seconds,reason
0,decoded_descent_verified_improvement,0,0.00034670000000000002,19cfbf93480b2a9097ee076cef7a57c2c951e9c08594d489ee393de15534f25d,0,1,1,0.25238440839110432,1.7e-06,published_monotone_verified_upper_bound
1,decoded_descent_verified_improvement,0,0.0012913,90504f6f86e323ba6ffb81201b0de3ecd33e45c9681d32175c1b8b6f77d6e606,0,1,1,0.18870806561081468,1.3e-06,published_monotone_verified_upper_bound
2,decoded_descent_verified_improvement,0,0.0030201999999999998,34a8a7acc3ec6829be20bfdbe87c75b3942bd863bad0dfde3fca67f2145d769b,0,1,1,0.16672364985937005,1.1999999999999999e-06,published_monotone_verified_upper_bound
3,decoded_descent_verified_improvement,0,0.0033211,31f5af2de6b3c9b7f9f33231247698887eb02a8fc9a791b0bbee40a332143678,0,1,1,0.15628420842353413,8.9999999999999996e-07,published_monotone_verified_upper_bound
4,decoded_descent_verified_improvement,0,0.0087682999999999997,fd44838c651dbf5808764635d85012835551ef3b9942acfc137a4ffd7212b022,0,1,1,0.12971944742960761,1.3e-06,published_monotone_verified_upper_bound
