vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,12,2,11,10,7,4,9,6,8,1,5,3,0]",20,4790.2185528483915,2760.0,7550.2185528483915,10800.0,0.6990943104489251,0
