number,id,arm,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
7,C2,reliable,L0.0.1,LP,OPTIMAL,0,293.21421140000001,0.10400009155273438,0.2827497643399095,0,2295,0,0.023099927999999999,bfebdb0b67b95a67886ef04ce44ec71aced3d24a4f6dcdd14695162f0332d223,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\reliability_v1\C2\reliable\external\native_logs\L0.0.1_lp.gurobi.log
7,C2,reliable,L0.0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,293.0838182,0.27699995040893555,0.53634831501589353,1,1966,0,0.033213055999999998,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\reliability_v1\C2\reliable\external\native_logs\L0.0_c6_1_child_disjunction_target_mip.gurobi.log
7,C2,reliable,L0.0,MIP,TIME_LIMIT,0,292.79585859999997,292.79699993133545,585.60693080705789,17017,1723119,0,0.19343901199999999,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\reliability_v1\C2\reliable\external\native_logs\L0.0_terminal_mip.gurobi.log
8,micro,cold-bounded,L0,MIP,OPTIMAL,0,16.981767699999999,0.00099992752075195312,0.00054588072529069729,0,0,0,0.0018964369999999999,b2d461875388c98d3f77dce36f05880354071247b4536aec41dfd914eb5c6808,0,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_low_credit_v2\micro\cold-bounded\external\native_logs\L0_terminal_mip.gurobi.log
9,micro,cold-proof,L0,LP,OPTIMAL,0,16.978604399999998,0.0020000934600830078,0.00040544452377261114,0,16,0,0.00042715100000000002,b2d461875388c98d3f77dce36f05880354071247b4536aec41dfd914eb5c6808,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_projection_v2\micro\cold-proof\external\native_logs\L0_lp.gurobi.log
9,micro,cold-proof,L0.0,LP,OPTIMAL,0,16.9609998,0.00099992752075195312,0.00040932067243755352,0,18,0,0.00048821200000000002,dbeabbbfcc76a076f43339294ac2939879f5805d3a819f506f45e1092c0e713d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_projection_v2\micro\cold-proof\external\native_logs\L0.0_lp.gurobi.log
9,micro,cold-proof,L0.1,LP,OPTIMAL,0,16.947235500000001,0.0010001659393310547,0.00038539162493023181,0,13,0,0.00055290000000000005,9d1c0deba2a335cc5a53125fd129ea1c2f97bd95a9c4c6fb827bebb83572c18e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_projection_v2\micro\cold-proof\external\native_logs\L0.1_lp.gurobi.log
9,micro,cold-proof,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,16.939663500000002,0.00099992752075195312,0.0005441229127906977,0,0,0,0.002019014,b2d461875388c98d3f77dce36f05880354071247b4536aec41dfd914eb5c6808,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_projection_v2\micro\cold-proof\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
9,micro,cold-proof,L0,MIP,OPTIMAL,0,16.9327103,0,0.00017888981250000009,0,0,0,0.002019014,b2d461875388c98d3f77dce36f05880354071247b4536aec41dfd914eb5c6808,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\stress_projection_v2\micro\cold-proof\external\native_logs\L0_terminal_mip.gurobi.log
10,D4,bounded,L0,LP,OPTIMAL,0,174.90079800000001,0.032999992370605469,0.077867609219024553,0,926,0,0.0094566379999999998,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\bounded\external\native_logs\L0_lp.gurobi.log
10,D4,bounded,L0.0,LP,OPTIMAL,0,174.8160254,0.052999973297119141,0.14039999302008316,0,1569,0,0.010093975999999999,e3fb9fd505da02ef07042cf18065690398950281cb9f48ea968e6cfc21b89fe5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\bounded\external\native_logs\L0.0_lp.gurobi.log
10,D4,bounded,L0.1,LP,OPTIMAL,0,174.7081469,0.064000129699707031,0.15754548944746918,0,1746,0,0.01132448,356fa1ab2b09ef76b990e9e1f2b92d17ded2fcb3c10ff70f387c99fb1b60836d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\bounded\external\native_logs\L0.1_lp.gurobi.log
10,D4,bounded,L0,MIP,OPTIMAL,0,174.63012219999999,129.49699997901917,208.57610945706659,24983,1158985,0,0.091536826000000002,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\bounded\external\native_logs\L0_terminal_mip.gurobi.log
11,D4,proof,L0,LP,OPTIMAL,0,174.9261296,0.033999919891357422,0.077867609219024553,0,926,0,0.0094566340000000002,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\proof\external\native_logs\L0_lp.gurobi.log
11,D4,proof,L0.0,LP,OPTIMAL,0,174.7685563,0.053999900817871094,0.14039999302008316,0,1569,0,0.018902080000000002,e3fb9fd505da02ef07042cf18065690398950281cb9f48ea968e6cfc21b89fe5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\proof\external\native_logs\L0.0_lp.gurobi.log
11,D4,proof,L0.1,LP,OPTIMAL,0,174.5709866,0.065000057220458984,0.15754548944746918,0,1746,0,0.019543174,356fa1ab2b09ef76b990e9e1f2b92d17ded2fcb3c10ff70f387c99fb1b60836d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\proof\external\native_logs\L0.1_lp.gurobi.log
11,D4,proof,L0,MIP,OPTIMAL,0,174.42072039999999,129.36699986457825,208.57610945706659,24983,1158985,0,0.091536822000000004,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\proof\external\native_logs\L0_terminal_mip.gurobi.log
12,D4,sparse,L0,LP,OPTIMAL,0,174.95509029999999,0.033999919891357422,0.077867609219024553,0,926,0,0.0094566359999999992,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\sparse\external\native_logs\L0_lp.gurobi.log
12,D4,sparse,L0.0,LP,OPTIMAL,0,174.82332510000001,0.052000045776367188,0.14039999302008316,0,1569,0,0.018902082000000001,e3fb9fd505da02ef07042cf18065690398950281cb9f48ea968e6cfc21b89fe5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\sparse\external\native_logs\L0.0_lp.gurobi.log
12,D4,sparse,L0.1,LP,OPTIMAL,0,174.65798799999999,0.065000057220458984,0.15754548944746918,0,1746,0,0.019621699999999999,356fa1ab2b09ef76b990e9e1f2b92d17ded2fcb3c10ff70f387c99fb1b60836d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\sparse\external\native_logs\L0.1_lp.gurobi.log
12,D4,sparse,L0,MIP,TIME_LIMIT,0,174.51099629999999,174.51300001144409,290.54950178036569,30795,1721030,0,0.093549152999999996,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D4\sparse\external\native_logs\L0_terminal_mip.gurobi.log
13,C6,bounded,L0,LP,WORK_LIMIT,0,173.44324130000001,3.190000057220459,10.002502555420691,0,8778,0,0.24629980900000001,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\bounded\external\native_logs\L0_lp.gurobi.log
13,C6,bounded,L0,MIP,TIME_LIMIT,0,170.0625277,170.06600022315979,434.23705821481491,1,227989,0,0.45872912199999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\bounded\external\native_logs\L0_terminal_mip.gurobi.log
14,C6,proof,L0,LP,WORK_LIMIT,0,173.4363209,3.2000000476837158,10.002502555420691,0,8778,0,0.24629980500000001,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\proof\external\native_logs\L0_lp.gurobi.log
14,C6,proof,L0,MIP,TIME_LIMIT,0,170.042596,170.0460000038147,434.86225560043732,1,228523,0,0.45872911799999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\proof\external\native_logs\L0_terminal_mip.gurobi.log
15,C6,sparse,L0,LP,WORK_LIMIT,0,173.3213604,3.2099997997283936,10.002502555420691,0,8778,0,0.24629980700000001,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\sparse\external\native_logs\L0_lp.gurobi.log
15,C6,sparse,L0,MIP,TIME_LIMIT,0,169.91875780000001,169.92300009727478,434.12072221880351,1,227886,0,0.45872911999999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\C6\sparse\external\native_logs\L0_terminal_mip.gurobi.log
16,D7,cold-bounded,L0,LP,OPTIMAL,0,115.83219939999999,2.5539999008178711,7.4466830270386604,0,12254,0,0.23895117499999999,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-bounded\external\native_logs\L0_lp.gurobi.log
16,D7,cold-bounded,L0.0,LP,OPTIMAL,0,111.7697369,2.8280000686645508,9.624460082866463,0,13588,0,0.25644017099999999,de4911b11fc5ce66081bf3b31bac37e82ceeeaca592f7a61f16aa08624d92556,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-bounded\external\native_logs\L0.0_lp.gurobi.log
16,D7,cold-bounded,L0.1,LP,OPTIMAL,0,107.50916909999999,1.869999885559082,5.2552985018177418,0,12838,0,0.27368537300000001,6c92942409d50f09bd0b2d885424715f1e251c477341b5c443a4a86dbf3c5db5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-bounded\external\native_logs\L0.1_lp.gurobi.log
16,D7,cold-bounded,L0,MIP,TIME_LIMIT,0,105.3701841,105.37999987602234,256.99110989726728,1,183667,0,0.41562691699999998,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-bounded\external\native_logs\L0_terminal_mip.gurobi.log
17,D7,cold-proof,L0,LP,OPTIMAL,0,115.8365763,2.5449998378753662,7.4466830270386604,0,12254,0,0.23895117099999999,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-proof\external\native_logs\L0_lp.gurobi.log
17,D7,cold-proof,L0.0,LP,OPTIMAL,0,109.3595916,2.8249998092651367,9.624460082866463,0,13588,0,0.49531296400000002,de4911b11fc5ce66081bf3b31bac37e82ceeeaca592f7a61f16aa08624d92556,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-proof\external\native_logs\L0.0_lp.gurobi.log
17,D7,cold-proof,L0.1,LP,OPTIMAL,0,105.0953708,1.878000020980835,5.2552985018177418,0,12838,0,0.49531296400000002,6c92942409d50f09bd0b2d885424715f1e251c477341b5c443a4a86dbf3c5db5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-proof\external\native_logs\L0.1_lp.gurobi.log
17,D7,cold-proof,L0,MIP,TIME_LIMIT,0,102.948178,102.95700001716614,251.13446104409965,1,180066,0,0.49531296400000002,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-proof\external\native_logs\L0_terminal_mip.gurobi.log
18,D7,cold-sparse,L0,LP,OPTIMAL,0,115.8361127,2.5180001258850098,7.4466830270386604,0,12254,0,0.23895117299999999,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-sparse\external\native_logs\L0_lp.gurobi.log
18,D7,cold-sparse,L0.0,LP,OPTIMAL,0,109.37319669999999,2.8619999885559082,9.624460082866463,0,13588,0,0.49531296600000002,de4911b11fc5ce66081bf3b31bac37e82ceeeaca592f7a61f16aa08624d92556,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-sparse\external\native_logs\L0.0_lp.gurobi.log
18,D7,cold-sparse,L0.1,LP,OPTIMAL,0,105.0700776,1.8600001335144043,5.2552985018177418,0,12838,0,0.49531296600000002,6c92942409d50f09bd0b2d885424715f1e251c477341b5c443a4a86dbf3c5db5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-sparse\external\native_logs\L0.1_lp.gurobi.log
18,D7,cold-sparse,L0,MIP,TIME_LIMIT,0,102.9433645,102.95199990272522,251.40944292368957,1,180235,0,0.49531296600000002,a658fd055e72b5242bf933cb7df382c94385f2d52fa64307dccdc9c6e0ef8675,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_screen_v3\D7\cold-sparse\external\native_logs\L0_terminal_mip.gurobi.log
19,C6,bounded,L0,LP,WORK_LIMIT,0,173.17252999999999,3.1979999542236328,10.002502555420691,0,8778,0,0.24629980900000001,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\bounded\external\native_logs\L0_lp.gurobi.log
19,C6,bounded,L0,MIP,TIME_LIMIT,0,169.7831975,169.78700017929077,435.43266512017112,1,229010,0,0.45872912199999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\bounded\external\native_logs\L0_terminal_mip.gurobi.log
20,C6,seed-bounded,L0,LP,OPTIMAL,0,173.26705949999999,3.9010000228881836,12.429513501998667,0,9401,0,0.24808839099999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-bounded\external\native_logs\L0_lp.gurobi.log
20,C6,seed-bounded,L0.0,LP,WORK_LIMIT,0,168.3032614,5.4930000305175781,17.571412578528289,0,10806,0,0.26404158300000002,ed04731ae58648a92696c892dbe1b5731916946a6b200bf141b390cb5eaf0e3f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-bounded\external\native_logs\L0.0_lp.gurobi.log
20,C6,seed-bounded,L0,MIP,TIME_LIMIT,0,162.6076894,162.61099982261658,421.71907627866989,1,223973,0,0.45872913199999998,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-bounded\external\native_logs\L0_terminal_mip.gurobi.log
21,C6,seed-proof-free,L0,LP,OPTIMAL,0,173.30058690000001,3.8849999904632568,12.429513501998667,0,9401,0,0.24808839699999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-proof-free\external\native_logs\L0_lp.gurobi.log
21,C6,seed-proof-free,L0.0,LP,WORK_LIMIT,0,164.37330209999999,1.6200001239776611,4.9696582767794739,0,5946,0,0.49037845299999999,ed04731ae58648a92696c892dbe1b5731916946a6b200bf141b390cb5eaf0e3f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-proof-free\external\native_logs\L0.0_lp.gurobi.log
21,C6,seed-proof-free,L0,MIP,TIME_LIMIT,0,162.5563325,162.56200003623962,418.48143197440635,1,221653,0,0.49037845299999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v4\C6\seed-proof-free\external\native_logs\L0_terminal_mip.gurobi.log
22,C6,seed-bounded,L0,LP,OPTIMAL,0,173.40754240000001,3.872999906539917,12.429513501998667,0,9401,0,0.24808839099999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-bounded\external\native_logs\L0_lp.gurobi.log
22,C6,seed-bounded,L0.0,LP,WORK_LIMIT,0,168.45328130000001,5.4449999332427979,17.571412578528289,0,10806,0,0.26404158300000002,ed04731ae58648a92696c892dbe1b5731916946a6b200bf141b390cb5eaf0e3f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-bounded\external\native_logs\L0.0_lp.gurobi.log
22,C6,seed-bounded,L0,MIP,TIME_LIMIT,0,162.80629759999999,162.81099987030029,421.53630588274893,1,223869,0,0.45872913199999998,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-bounded\external\native_logs\L0_terminal_mip.gurobi.log
23,C6,seed-proof-free,L0,LP,OPTIMAL,0,173.3994616,3.8789999485015869,12.429513501998667,0,9401,0,0.24808839699999999,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-proof-free\external\native_logs\L0_lp.gurobi.log
23,C6,seed-proof-free,L0.0,LP,WORK_LIMIT,0,164.9879368,2.2200000286102295,7.1550286695503527,0,7263,0,0.490245545,ed04731ae58648a92696c892dbe1b5731916946a6b200bf141b390cb5eaf0e3f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-proof-free\external\native_logs\L0.0_lp.gurobi.log
23,C6,seed-proof-free,L0,MIP,TIME_LIMIT,0,162.5711192,162.57599997520447,420.18244308132358,1,222900,0,0.490245545,bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b,1,0,not_requested,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\C6\seed-proof-free\external\native_logs\L0_terminal_mip.gurobi.log
24,D4,seed-bounded,L0,LP,OPTIMAL,0,174.94836050000001,0.034000158309936523,0.077867609219024553,0,926,0,0.0094566479999999998,0bdd0cbeec199780ca2bf7ad30938edd9f36f57f31e65f02df8c37ea8f5afa58,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round65\results\gf_budgeted_proof_round65\local_raw\production_refine_v5\D4\seed-bounded\external\native_logs\L0_lp.gurobi.log
