parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L2,0.612788,L2.0,0.617112,0,L2.1,0.697135,0,0.617112,1e-07,"current_normalized_child_gain_reaches_rho"
L2.0,0.697139,L2.0.0,0.620246,0,L2.0.1,0.653156,0,0.620246,1e-07,"current_child_gain_not_strict"
L2.1,0.698388,L2.1.0,0.697135,0,L2.1.1,0.743597,0,0.697135,1e-07,"current_child_gain_not_strict"
