telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.0666503,lp_complete,L0,0,0.225,infeasible,0,3.12449,"complete_lp_relaxation"
0.127846,lp_complete,L1,0.225,0.45,optimal,0.45,3.12449,"complete_lp_relaxation"
0.127873,parent_lp_requeue,L1,0.225,0.45,open,0.45,3.12449,"selected_leaf_no_longer_controlling"
0.186201,lp_complete,L2,0.45,0.675,optimal,0.675,3.12449,"complete_lp_relaxation"
0.186226,parent_lp_requeue,L2,0.45,0.675,open,0.675,3.12449,"selected_leaf_no_longer_controlling"
0.243196,lp_complete,L3,0.675,0.9,optimal,2.65803,3.12449,"complete_lp_relaxation"
0.243217,parent_lp_requeue,L3,0.675,0.9,open,2.65803,3.12449,"selected_leaf_no_longer_controlling"
0.287305,native_bound_target_reached,L1,0.225,0.45,open,2.73236,3.12449,"c6_next_strict_frontier_bound_reached_requeue"
0.336816,native_bound_target_reached,L2,0.45,0.675,open,2.95221,3.08089,"c6_next_strict_frontier_bound_reached_requeue"
0.503121,atomic_split,L1,0.225,0.45,replaced,3.07737,3.08089,"current_complete_child_infeasibility"
0.551561,native_bound_target_reached,L1.1,0.3375,0.45,open,3.07802,3.08089,"c6_next_strict_frontier_bound_reached_requeue"
0.674014,terminal_mip_complete,L2,0.45,0.675,"OPTIMAL",3.0785,3.08089,"native_terminal_mip_optimal"
0.79057,atomic_split,L1.1,0.3375,0.45,replaced,3.0785,3.08089,"current_complete_child_infeasibility"
0.963735,terminal_mip_complete,L1.1.1,0.39375,0.45,"OPTIMAL",3.07871,3.07871,"native_terminal_mip_optimal"
