anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.0033978687051936423,1,0,0.0033978687051936423,0,0.013591474820774569,0.013591474820774569,0,0.013591474820774569,"proof"
1,0.0033978687051936423,0.0067957374103872845,1,0.0033978687051936423,0.0067957374103872845,0,0.013591474820774569,0.013591474820774569,0,0.013591474820774569,"proof"
2,0.0067957374103872845,0.010193606115580928,1,0.0067957374103872845,0.010193606115580928,0,0.013591474820774569,0.013591474820774569,0,0.013591474820774569,"proof"
3,0.010193606115580928,0.013591474820774569,1,0.010193606115580928,0.013591474820774569,0,0.013591474820774569,0.013591474820774569,0,0.013591474820774569,"proof"
