leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,native_log
L0.0.0.1.0.1,LP,"OPTIMAL",0,78.5545,0.134,0.376963,0,1606,0,0.0296434,7c987c5193c6edb55b9fcaf6135e0da56db1cfe3b4d1ff80fc56ddb9a050a26e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.1_lp.gurobi.log"
L0.0.0.1.1.0,LP,"OPTIMAL",0,78.2694,0.139,0.37423,0,1852,0,0.0296434,d13d0c7d862071cad8389dc27458e3f6896ed1d30a53c6bb24173d3bd9abfec4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.0_lp.gurobi.log"
L0.0.0.1.1.1,LP,"OPTIMAL",0,77.9623,0.13,0.379882,0,1591,0,0.0296434,17674df7f45a08db9096de2650ed1e0d87a9156daa97359ea9b4bd1700c9c5dd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.1_lp.gurobi.log"
L0.0.0.1.0.0.0,LP,"OPTIMAL",0,77.6792,0.121,0.319095,0,1620,0,0.0296434,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.0.0_lp.gurobi.log"
L0.0.0.1.0.0.1,LP,"OPTIMAL",0,77.4075,0.155,0.418398,0,1776,0,0.0296434,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.0.1_lp.gurobi.log"
L0.0.0.1.0.1.0,LP,"OPTIMAL",0,77.1001,0.15,0.419604,0,1983,0,0.0296434,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.1.0_lp.gurobi.log"
L0.0.0.1.0.1.1,LP,"OPTIMAL",0,76.7987,0.148,0.400019,0,1800,0,0.0296434,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.1.1_lp.gurobi.log"
L0.0.0.1.0.0.0,MIP,"INFEASIBLE",0,76.6136,0.0079999,0.0157108,0,0,0,0.0296434,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.0.0_terminal_mip.gurobi.log"
L0.0.0.1.0.0.1,MIP,"INFEASIBLE",0,76.5724,0.00800014,0.0158015,0,0,0,0.0296434,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.0.1_terminal_mip.gurobi.log"
L0.0.0.1.1.0.0,LP,"OPTIMAL",0,76.4167,0.138,0.366163,0,1639,0,0.0296434,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.0.0_lp.gurobi.log"
L0.0.0.1.1.0.1,LP,"OPTIMAL",0,76.1303,0.13,0.34636,0,1528,0,0.0296434,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.0.1_lp.gurobi.log"
L0.0.0.1.0.1.0,MIP,"INFEASIBLE",0,75.9656,0.00699997,0.0157305,0,0,0,0.0296434,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.1.0_terminal_mip.gurobi.log"
L0.0.0.1.0.1.1,MIP,"INFEASIBLE",0,75.9218,0.00800014,0.0157587,0,0,0,0.0296434,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.0.1.1_terminal_mip.gurobi.log"
L0.0.0.1.1.1.0,LP,"OPTIMAL",0,75.7662,0.147,0.416062,0,1647,0,0.0296434,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.1.0_lp.gurobi.log"
L0.0.0.1.1.1.1,LP,"OPTIMAL",0,75.4693,0.145,0.39963,0,1621,0,0.0296434,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.1.1_lp.gurobi.log"
L0.0.0.1.1.0.0,MIP,"INFEASIBLE",0,75.2888,0.00800014,0.0158417,0,0,0,0.0296434,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.0.0_terminal_mip.gurobi.log"
L0.0.0.1.1.0.1,MIP,"INFEASIBLE",0,75.2456,0.0079999,0.0158835,0,0,0,0.0296434,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.0.1_terminal_mip.gurobi.log"
L0.0.0.1.1.1.0,MIP,"INFEASIBLE",0,75.2038,0.00699997,0.0159234,0,0,0,0.0296434,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.1.0_terminal_mip.gurobi.log"
L0.0.0.1.1.1.1,MIP,"INFEASIBLE",0,75.1628,0.0079999,0.0159346,0,0,0,0.0296434,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.0.1.1.1.1_terminal_mip.gurobi.log"
L0.0.1.0,LP,"OPTIMAL",0,75.0096,0.149,0.401163,0,1693,0,0.0296434,87f66d593f036645dfa634266e53e9bc8056ad2058704dd9a8f304decc491d91,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0_lp.gurobi.log"
L0.0.1.1,LP,"OPTIMAL",0,74.7114,0.151,0.427879,0,2038,0,0.0296434,1b3c3f8c8189993a8e9274f7e932a635dcf069f2bfb5cb440201540426ab9e51,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1_lp.gurobi.log"
L0.0.1.0.0,LP,"OPTIMAL",0,74.4109,0.161,0.443475,0,1751,0,0.0296434,eff761860988820aac3336a5ad3cbefe36f355a6cb1d2e4745b41eb5f6a78fd9,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0_lp.gurobi.log"
L0.0.1.0.1,LP,"OPTIMAL",0,74.102,0.157,0.446298,0,1829,0,0.0296434,0b27a8ac83b1f3f2a22f773219d01425a84f3aa81f780e67a5137588c99e1803,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1_lp.gurobi.log"
L0.0.1.0.0.0,LP,"OPTIMAL",0,73.7966,0.14,0.380525,0,1546,0,0.0296434,6fa6039f7dbd0960357a6a58249a95031b45c71cf59f7205a2f1a91db9b2d39b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.0_lp.gurobi.log"
L0.0.1.0.0.1,LP,"OPTIMAL",0,73.5054,0.154,0.433782,0,1659,0,0.0296434,e7b0a7184889cfcfd6ce7e3a7f7c3fab1e937d29c01f840a8105413c81a1a943,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.1_lp.gurobi.log"
L0.0.1.0.0.0.0,LP,"OPTIMAL",0,73.2008,0.162,0.456396,0,1925,0,0.0296434,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.0.0_lp.gurobi.log"
L0.0.1.0.0.0.1,LP,"OPTIMAL",0,72.889,0.148,0.417712,0,1730,0,0.0296434,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.0.1_lp.gurobi.log"
L0.0.1.0.0.0.0,MIP,"INFEASIBLE",0,72.7061,0.00800014,0.0159617,0,0,0,0.0296434,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.0.0_terminal_mip.gurobi.log"
L0.0.1.0.0.0.1,MIP,"INFEASIBLE",0,72.6652,0.0079999,0.0160131,0,0,0,0.0296434,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.0.1_terminal_mip.gurobi.log"
L0.0.1.0.0.1.0,LP,"OPTIMAL",0,72.5115,0.154,0.434712,0,1773,0,0.0296434,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.1.0_lp.gurobi.log"
L0.0.1.0.0.1.1,LP,"OPTIMAL",0,72.2099,0.144,0.399159,0,1534,0,0.0296434,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.1.1_lp.gurobi.log"
L0.0.1.0.0.1.0,MIP,"INFEASIBLE",0,72.0303,0.00699997,0.0160188,0,0,0,0.0296434,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.1.0_terminal_mip.gurobi.log"
L0.0.1.0.0.1.1,MIP,"INFEASIBLE",0,71.9892,0.00800014,0.0159565,0,0,0,0.0296434,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.0.1.1_terminal_mip.gurobi.log"
L0.0.1.0.1.0,LP,"OPTIMAL",0,71.8333,0.147,0.402457,0,1612,0,0.0296434,32c0679626c4dd56968a5ef2f0612cf03c42080ddda8a8c6e8ab2c9d3fb305f0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.0_lp.gurobi.log"
L0.0.1.0.1.1,LP,"OPTIMAL",0,71.5386,0.139,0.403162,0,1695,0,0.0296434,a4791d0f533d4c0222ddcadb3ae2d56f3107ff141d47c6ac552d195763054d7a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.1_lp.gurobi.log"
L0.0.1.0.1.0.0,LP,"OPTIMAL",0,71.2535,0.149,0.435028,0,1796,0,0.0296434,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.0.0_lp.gurobi.log"
L0.0.1.0.1.0.1,LP,"OPTIMAL",0,70.9581,0.143,0.397397,0,1593,0,0.0296434,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.0.1_lp.gurobi.log"
L0.0.1.0.1.0.0,MIP,"INFEASIBLE",0,70.7795,0.00800014,0.0158877,0,0,0,0.0296434,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.0.0_terminal_mip.gurobi.log"
L0.0.1.0.1.0.1,MIP,"INFEASIBLE",0,70.7376,0.00699997,0.0158681,0,0,0,0.0296434,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.0.1_terminal_mip.gurobi.log"
L0.0.1.0.1.1.0,LP,"OPTIMAL",0,70.5826,0.135,0.381733,0,1644,0,0.0296434,16359bb098cbd83da2a48782a5ed01795498675a77803f126f709a40f48de3ca,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.1.0_lp.gurobi.log"
L0.0.1.0.1.1.1,LP,"OPTIMAL",0,70.3002,0.146,0.434885,0,1738,0,0.0296434,c5332ab796420fbaae92db7ffc4bada4d8e986a9870dedbbd4327a4d6f56469f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.1.1_lp.gurobi.log"
L0.0.1.0.1.1.0,MIP,"INFEASIBLE",0,70.117,0.0079999,0.0164216,0,0,0,0.0296434,16359bb098cbd83da2a48782a5ed01795498675a77803f126f709a40f48de3ca,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.1.0_terminal_mip.gurobi.log"
L0.0.1.0.1.1.1,MIP,"INFEASIBLE",0,70.0723,0.00800014,0.0164228,0,0,0,0.0296434,c5332ab796420fbaae92db7ffc4bada4d8e986a9870dedbbd4327a4d6f56469f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.0.1.1.1_terminal_mip.gurobi.log"
L0.0.1.1.0,LP,"OPTIMAL",0,69.9187,0.158,0.462116,0,1761,0,0.0296434,210db0fe13e4b49f98a57609e70b0af399100ae5862bfa8a5e5818b928634c73,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0_lp.gurobi.log"
L0.0.1.1.1,LP,"OPTIMAL",0,69.6109,0.14,0.394873,0,1561,0,0.0296434,c1a57c5b7d82d46f05deea397aa5a6d706bc07a26a8e31862b5b3c39c36c20a3,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.1_lp.gurobi.log"
L0.0.1.1.0.0,LP,"OPTIMAL",0,69.3214,0.141,0.415771,0,1726,0,0.0296434,6ea1f698edb7b76ce837d21e43ebd7608220bcaa617bed3088d117795ff7459e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.0_lp.gurobi.log"
L0.0.1.1.0.1,LP,"OPTIMAL",0,69.0341,0.162,0.463013,0,1826,0,0.0296434,ebd4e207c88f3a04b8d82aa8f623006f79035516ef80451d0e941d9f349c8f9b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.1_lp.gurobi.log"
L0.0.1.1.0.0.0,LP,"OPTIMAL",0,68.7218,0.145,0.424897,0,1714,0,0.0296434,c213f86d10ebfbdade9e51f307899607720f76d4ba2a2c7825f0d26d6e0dfe00,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.0.0_lp.gurobi.log"
L0.0.1.1.0.0.1,LP,"OPTIMAL",0,68.4302,0.14,0.412016,0,1712,0,0.0296434,18569ac724d565b1a492c38caa5a32c1979905ba4517b5d011ee6484616b537a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.0.1_lp.gurobi.log"
L0.0.1.1.0.0.0,MIP,"INFEASIBLE",0,68.256,0.0079999,0.0164539,0,0,0,0.0296434,c213f86d10ebfbdade9e51f307899607720f76d4ba2a2c7825f0d26d6e0dfe00,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.0.0_terminal_mip.gurobi.log"
L0.0.1.1.0.0.1,MIP,"INFEASIBLE",0,68.2132,0.114,0.256102,0,0,0,0.0296434,18569ac724d565b1a492c38caa5a32c1979905ba4517b5d011ee6484616b537a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.0.1_terminal_mip.gurobi.log"
L0.0.1.1.0.1.0,LP,"OPTIMAL",0,67.9519,0.161,0.455677,0,1933,0,0.0296434,cff6f30c3da718be70e2b3c8df15a4603f02ffc29b077386ea8954575e43fe78,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.1.0_lp.gurobi.log"
L0.0.1.1.0.1.1,LP,"OPTIMAL",0,67.6426,0.15,0.442634,0,1784,0,0.0296434,f0dcf30ff13e63cc365522dedbe19019d26304a5b0e34481b6c51ac15b765d7b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.1.1_lp.gurobi.log"
L0.0.1.1.0.1.0,MIP,"INFEASIBLE",0,67.458,0.114,0.256108,0,0,0,0.0296434,cff6f30c3da718be70e2b3c8df15a4603f02ffc29b077386ea8954575e43fe78,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.1.0_terminal_mip.gurobi.log"
L0.0.1.1.0.1.1,MIP,"INFEASIBLE",0,67.3094,0.221,0.396588,0,0,0,0.0296434,f0dcf30ff13e63cc365522dedbe19019d26304a5b0e34481b6c51ac15b765d7b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.0.1.1_terminal_mip.gurobi.log"
L0.0.1.1.1.0,LP,"OPTIMAL",0,66.9375,0.151,0.447437,0,1705,0,0.0296434,0e1306b849d6972698ad4f4d5b8a63bd9af5c634061117912839cf9fd5d04540,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.1.0_lp.gurobi.log"
L0.0.1.1.1.1,LP,"OPTIMAL",0,66.6375,0.146,0.409857,0,1669,0,0.0296434,ef380d98f026330b30ff696d343695b7f0fe6fbf6c952ca77461c1da9f99b968,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.1.1_lp.gurobi.log"
L0.0.1.1.1.0.0,LP,"OPTIMAL",0,66.3398,0.174,0.509807,0,1955,0,0.0296434,9d4ba1d6dde54681ec5b74ac66d9f818d2e0d5377cfd7c83468141e661360baa,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.1.0.0_lp.gurobi.log"
L0.0.1.1.1.0.1,LP,"OPTIMAL",0,66.0155,0.133,0.381709,0,1602,0,0.0296434,2d991ccf34ab94c8bdd72a7018e487413af213063c40124bd547ec86d505584f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage0_sentinel__moderate_seed4301__c2_paper__120s\external\native_logs\L0.0.1.1.1.0.1_lp.gurobi.log"
