parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.140894,R.0,0.140894,true,"inherited_complete_parent_lp_bound"
R,0.140894,R.1,0.140894,true,"inherited_complete_parent_lp_bound"
R.0,0.148766,R.0.0,0.148766,true,"inherited_complete_parent_lp_bound"
R.0,0.148766,R.0.1,0.148766,true,"inherited_complete_parent_lp_bound"
R.1,0.289176,R.1.0,0.289176,true,"inherited_complete_parent_lp_bound"
R.1,0.289176,R.1.1,0.289176,true,"inherited_complete_parent_lp_bound"
R.0.1,0.206824,R.0.1.0,0.206824,true,"inherited_complete_parent_lp_bound"
R.0.1,0.206824,R.0.1.1,0.206824,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.208433,R.0.1.0.0,0.208433,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.208433,R.0.1.0.1,0.208433,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.243882,R.0.1.1.0,0.243882,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.243882,R.0.1.1.1,0.243882,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0,0.213375,R.0.1.0.0.0,0.213375,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0,0.213375,R.0.1.0.0.1,0.213375,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.223298,R.0.1.0.1.0,0.223298,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.223298,R.0.1.0.1.1,0.223298,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1,0.21899,R.0.1.0.0.1.0,0.21899,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1,0.21899,R.0.1.0.0.1.1,0.21899,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.0,0.249931,R.0.1.0.0.1.0.0,0.249931,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.0,0.249931,R.0.1.0.0.1.0.1,0.249931,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1,0.22205,R.0.1.0.0.1.1.0,0.22205,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1,0.22205,R.0.1.0.0.1.1.1,0.22205,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1,0.223573,R.0.1.0.0.1.1.1.0,0.223573,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1,0.223573,R.0.1.0.0.1.1.1.1,0.223573,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.0,0.223678,R.0.1.0.0.1.1.0.0,0.223678,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.0,0.223678,R.0.1.0.0.1.1.0.1,0.223678,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1,0.232795,R.0.1.0.1.1.0,0.232795,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1,0.232795,R.0.1.0.1.1.1,0.232795,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,0.223651,R.0.1.0.1.0.0,0.223651,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,0.223651,R.0.1.0.1.0.1,0.223651,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1.0,0.223943,R.0.1.0.0.1.1.1.0.0,0.223943,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1.0,0.223943,R.0.1.0.0.1.1.1.0.1,0.223943,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1.1,0.224333,R.0.1.0.0.1.1.1.1.0,0.224333,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1.1.1.1,0.224333,R.0.1.0.0.1.1.1.1.1,0.224333,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1,0.227666,R.0.1.0.1.0.1.0,0.227666,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1,0.227666,R.0.1.0.1.0.1.1,0.227666,true,"inherited_complete_parent_lp_bound"
