time,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_LB_interval,lb_source,open_nodes,columns,bound_time_seconds,master_time_seconds,pricing_time_seconds
67.2631,0.368582,0.278083,0.245531,1,1,inventory_route_gini_relaxation,0,986769,49.1323,0,0
