time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
51.1462259,native_hga_tgbc_initial,0.607529283218,0.268608852661,2.25946953705,0,true,3,13,71,57,14,standalone_primal_heuristic,,true,false,true
