telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
4.24929,lp_complete,L0,0,0.245,optimal,0.245,1.31242,"complete_lp_relaxation"
4.24934,parent_lp_requeue,L0,0,0.245,open,0.245,1.31242,"selected_leaf_no_longer_controlling"
8.22382,lp_complete,L1,0.245,0.49,optimal,0.359318,1.31242,"complete_lp_relaxation"
8.22385,parent_lp_requeue,L1,0.245,0.49,open,0.359318,1.31242,"selected_leaf_no_longer_controlling"
55.2764,native_bound_target_reached,L0,0,0.245,open,0.49,1.31242,"c6_next_strict_frontier_bound_reached_requeue"
59.3867,lp_complete,L2,0.49,0.735,optimal,0.507354,1.31242,"complete_lp_relaxation"
59.3867,parent_lp_requeue,L2,0.49,0.735,open,0.507354,1.31242,"selected_leaf_no_longer_controlling"
68.912,atomic_split,L0,0,0.245,replaced,0.507354,1.31242,"current_complete_child_infeasibility"
107.359,native_bound_target_reached,L0.1,0.1225,0.245,open,0.512175,1.31242,"c6_next_strict_frontier_bound_reached_requeue"
114.087,native_bound_target_reached,L1,0.245,0.49,open,0.512401,1.31242,"c6_next_strict_frontier_bound_reached_requeue"
126.076,atomic_split,L0.1,0.1225,0.245,replaced,0.512401,1.31242,"current_complete_child_infeasibility"
153.119,native_bound_target_reached,L0.1.1,0.18375,0.245,open,0.512797,1.31242,"c6_next_strict_frontier_bound_reached_requeue"
