call,leaf,round,gamma_L,gamma_U,cutoff,bound,work,seconds,selected,status
0,"L0",0,0,0.97999999999999998,1.6935230573348528,1.204589644846392,17.371045886025897,15,4,launch
0,"L0",0,0,0.97999999999999998,1.6935230573348528,1.204589644846392,12.402410725190981,3.7921575000000001,4,rejected_residual
