leaf,model_sha256,cutoff,signature,support,raw_violation,target
"L0","bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b",1.6935230573348528,7c44aabf4603925b8d2d0c4903bad3f7a250131111da3e1f374ae7408321656a,196,0.54639475198416965,proof
"L0","bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b",1.6935230573348528,513ab0ceed9193f19e0972f7d0ae9f151834cfae9d69c50f1c31ddddf86a5cea,100,0.46713196742546592,proof
"L0","bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b",1.6935230573348528,31dfd61ca7ec118276106b6b90f769968207daf6d19201cff447a45aa4f807d2,51,0.24947044642893759,proof
"L0","bf2992d220ec3f691ea0d974b8e4f839fc2bcadda0010e3ccb20436ac162209b",1.6935230573348528,41d514b2e2ef238c837a1a89f687afaeef91fecdf9007a77d7953f660c970890,102,0.159172405461006,proof
