run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage2__moderate_seed3302__root_flow_only__900s,1,0,2,6.4584149999999996,6.4594164000000003,0.0010014000000007073,0,1,1,0.11066165400206308,0,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,2,0,1,6.4584149999999996,6.8274999000000003,0.36908490000000072,0,2,2,0.11066165400206308,0.097818103274506185,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,3,1,4,6.6158333000000002,7.0711177000000003,0.45528440000000003,1,3,2,0.11236892714940583,0,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,4,1,3,6.6158333000000002,7.2839364,0.66810309999999973,1,4,3,0.11236892714940583,0.048909051637253093,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,7,3,8,7.1911255000000001,7.4623730999999998,0.2712475999999997,3,5,2,0.11808669315814475,0,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,8,3,7,7.1911255000000001,7.7614647999999997,0.57033929999999966,3,6,3,0.11808669315814475,0.024454525818626546,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,13,8,14,7.9892256000000001,7.9905333000000001,0.0013076999999999117,6,7,1,0.13222271402225566,0.024454525818626546,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,14,8,13,7.9892256000000001,8.486402,0.49717639999999985,6,8,2,0.13222271402225566,0.036681788727939819,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,15,13,16,8.1278260000000007,8.6190349000000008,0.49120890000000017,7,9,2,0.13485238750575923,0.024454525818626546,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,16,13,15,8.1278260000000007,8.8118280999999996,0.68400209999999895,7,10,3,0.13485238750575923,0.030568157273283183,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,21,16,22,8.9216038999999991,9.2262427999999996,0.30463890000000049,10,11,1,0.13818044643977451,0.030568157273283183,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,23,21,24,9.3432852999999998,9.3444234000000002,0.0011381000000003638,11,12,1,0.13911532445322,0.030568157273283183,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,24,21,23,9.3432852999999998,9.5123081000000003,0.16902280000000047,11,13,2,0.13911532445322,0.032096565136947343,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,25,23,26,9.4779985,9.6363772000000001,0.15837870000000009,12,14,2,0.13991553415090283,0.030568157273283183,0,parent-copy
stage2__moderate_seed3302__root_flow_only__900s,26,23,25,9.4779985,9.8335018000000005,0.35550330000000052,12,15,3,0.13991553415090283,0.031332361205115261,0,parent-copy
