leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.71850407075497091,1,1,0,1,0.31853648128774964,"OPTIMAL",0.26255777862122487,793,0.28663810000000001
R.0,"R",1,0,0.35925203537748546,1,0,1,0,0,"INFEASIBLE",0.33386327446442821,1053,0.58288430000000002
R.1,"R",1,0.35925203537748546,0.71850407075497091,1,1,0,1,0.58128060012152361,"OPTIMAL",0.25548053865977155,786,0.86254410000000004
R.1.0,"R.1",2,0.35925203537748546,0.53887805306622816,1,1,0,1,0.58956333674838779,"OPTIMAL",0.23994064385656891,791,1.1350355999999999
R.1.1,"R.1",2,0.53887805306622816,0.71850407075497091,1,0,1,0,0,"INFEASIBLE",0.24981117661376259,800,1.3980873
R.1.0.0,"R.1.0",3,0.35925203537748546,0.44906504422185678,1,1,0,1,0.59521651627960104,"OPTIMAL",0.27211377330155317,816,1.6758086999999999
R.1.0.1,"R.1.0",3,0.44906504422185678,0.53887805306622816,1,1,0,1,0.65720345116560386,"OPTIMAL",0.22830240540637875,737,1.9459179
R.1.0.0.0,"R.1.0.0",4,0.35925203537748546,0.40415853979967109,1,0,1,0,0,"INFEASIBLE",0.82005651248080502,2881,2.3697708999999998
R.1.0.0.1,"R.1.0.0",4,0.40415853979967109,0.44906504422185678,1,1,0,1,0.62598346543560446,"OPTIMAL",0.25298816186376255,771,2.6463353999999999
R.1.0.0.1.0,"R.1.0.0.1",5,0.40415853979967109,0.42661179201076393,1,1,0,1,0.63382281055275735,"OPTIMAL",0.2459899249472989,725,2.9253369
R.1.0.0.1.1,"R.1.0.0.1",5,0.42661179201076393,0.44906504422185678,1,1,0,1,0.64191703742822726,"OPTIMAL",0.28045296276647963,874,3.2258920999999998
R.1.0.0.1.0.0,"R.1.0.0.1.0",6,0.40415853979967109,0.41538516590521751,1,1,0,1,0.64066258845288426,"OPTIMAL",0.25660536119093119,789,3.5034231999999998
R.1.0.0.1.0.1,"R.1.0.0.1.0",6,0.41538516590521751,0.42661179201076393,1,1,0,1,0.64125221213751948,"OPTIMAL",0.2599547112316572,796,3.7946851000000001
R.1.0.0.1.0.0.1,"R.1.0.0.1.0.0",7,0.40977185285244433,0.41538516590521751,1,1,0,1,0.64437119090041706,"OPTIMAL",0.25987086728354269,832,4.1131357
R.1.0.0.1.0.0.0,"R.1.0.0.1.0.0",7,0.40415853979967109,0.40977185285244433,1,0,1,0,0,"INFEASIBLE",0.63707583041864513,2230,4.4903316000000002
R.1.0.0.1.0.1.0,"R.1.0.0.1.0.1",7,0.41538516590521751,0.4209984789579907,1,1,0,1,0.64462785072376405,"OPTIMAL",0.24766457458569222,746,4.7691936000000004
