telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0132888,initialize,R,0,0.718504
0.286646,lp_complete,R,0.318536,0.718504
0.286673,atomic_split,R,0.318536,0.718504
0.582894,lp_infeasible,R.0,0.318536,0.718504
0.862551,lp_complete,R.1,0.581281,0.718504
0.862576,atomic_split,R.1,0.581281,0.718504
1.13504,lp_complete,R.1.0,0.581281,0.718504
1.13507,atomic_split,R.1.0,0.581281,0.718504
1.39809,lp_infeasible,R.1.1,0.589563,0.718504
1.67582,lp_complete,R.1.0.0,0.589563,0.718504
1.67584,atomic_split,R.1.0.0,0.589563,0.718504
1.94592,lp_complete,R.1.0.1,0.595217,0.718504
1.94595,atomic_split,R.1.0.1,0.595217,0.718504
2.36978,lp_infeasible,R.1.0.0.0,0.595217,0.718504
2.64634,lp_complete,R.1.0.0.1,0.625983,0.718504
2.64637,atomic_split,R.1.0.0.1,0.625983,0.718504
2.92534,lp_complete,R.1.0.0.1.0,0.625983,0.718504
2.92537,atomic_split,R.1.0.0.1.0,0.625983,0.718504
3.2259,lp_complete,R.1.0.0.1.1,0.633823,0.718504
3.22593,atomic_split,R.1.0.0.1.1,0.633823,0.718504
3.50343,lp_complete,R.1.0.0.1.0.0,0.633823,0.718504
3.50346,atomic_split,R.1.0.0.1.0.0,0.633823,0.718504
3.79469,lp_complete,R.1.0.0.1.0.1,0.640663,0.718504
3.79472,atomic_split,R.1.0.0.1.0.1,0.640663,0.718504
4.11314,lp_complete,R.1.0.0.1.0.0.1,0.640663,0.718504
4.11317,atomic_split,R.1.0.0.1.0.0.1,0.640663,0.718504
4.49034,lp_infeasible,R.1.0.0.1.0.0.0,0.641252,0.718504
4.7692,lp_complete,R.1.0.0.1.0.1.0,0.641252,0.718504
4.76923,atomic_split,R.1.0.0.1.0.1.0,0.641252,0.718504
5.05401,lp_complete,R.1.0.0.1.0.1.1,0.641917,0.718504
5.05404,atomic_split,R.1.0.0.1.0.1.1,0.641917,0.718504
5.33669,lp_complete,R.1.0.0.1.1.0,0.641917,0.718504
5.33672,atomic_split,R.1.0.0.1.1.0,0.641917,0.718504
5.61218,lp_complete,R.1.0.0.1.1.1,0.643543,0.718504
5.61221,atomic_split,R.1.0.0.1.1.1,0.643543,0.718504
5.88779,lp_complete,R.1.0.0.1.1.0.1,0.643543,0.718504
5.88782,atomic_split,R.1.0.0.1.1.0.1,0.643543,0.718504
6.18632,lp_complete,R.1.0.0.1.1.0.0,0.644371,0.718504
6.18636,atomic_split,R.1.0.0.1.1.0.0,0.644371,0.718504
6.45798,lp_complete,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.45803,atomic_split,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.73538,lp_complete,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.73541,atomic_split,R.1.0.0.1.0.0.1.1,0.644628,0.718504
7.00523,lp_complete,R.1.0.0.1.0.1.0.1,0.644628,0.718504
7.00526,atomic_split,R.1.0.0.1.0.1.0.1,0.644628,0.718504
7.27942,lp_complete,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.27954,atomic_split,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.55866,lp_complete,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.55869,atomic_split,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.84044,lp_complete,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.84055,atomic_split,R.1.0.0.1.0.1.1.1,0.645853,0.718504
8.10731,lp_complete,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.10735,atomic_split,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.37975,lp_complete,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.37979,atomic_split,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.76215,lp_infeasible,R.1.0.0.1.0.0.1.0.0,0.646145,0.718504
9.05134,lp_complete,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
9.05139,atomic_split,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
9.35273,lp_complete,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.35277,atomic_split,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.62862,lp_complete,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
9.62866,atomic_split,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
