interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
1,root,0,0.0489090516373,0.0978181032745,interval_unresolved_timeout,false,false,0,20,20.1291315,interval_exact_cutoff_mip_timeout,time limit exceeded
2,root,0,0.0978181032745,0.146727154912,interval_unresolved_timeout,false,false,0,20,20.0858406,interval_exact_cutoff_mip_timeout,time limit exceeded
7,root,0,0.0366817887279,0.0489090516373,interval_unresolved_timeout,false,false,0,20,20.1184783,interval_exact_cutoff_mip_timeout,time limit exceeded
10,root,0,0.0305681572733,0.0336249730006,interval_unresolved_timeout,false,false,0,20,20.1237876,interval_exact_cutoff_mip_timeout,time limit exceeded
11,root,0,0.0336249730006,0.0366817887279,interval_unresolved_timeout,false,false,0,20,20.1152685,interval_exact_cutoff_mip_timeout,time limit exceeded
