file,method,algorithm_preset,status,cplex_threads,mip_threads,compact_bc_solver_threads,solver_thread_policy,thread_fairness_class,audit_passed,failures
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,0,1,0,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,0,1,0,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_feasible_improving_ub,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_feasible_improving_ub,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_2_gs_static_upper_only_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_tight_T_seed3102_hard_gs_static_upper_only_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
