result_package,command_hash,git_commit,fresh_run,source_round,leaf,variant,bucket,budget_seconds,json_path,progress_path,model_path,log_path,status,solver_status,lower_bound,upper_bound,gap_to_cutoff,runtime_seconds,nodes,last_improvement_time,paper_safe_or_diagnostic,gs_product_variable_added,gs_mccormick_rows_added,gs_h_upper_rows_added,gs_h_lower_rows_added,gs_product_callback_rows_added,disagg_sp_variables_added,disagg_sp_mccormick_rows_added,disagg_sp_estimator_rows_added,disagg_sp_callback_rows_added,vector_support_cover_candidates,vector_support_cover_cuts_added,vector_route_cutset_candidates,vector_route_cutset_cuts_added,vector_callback_support_cover_candidates,vector_callback_support_cover_cuts_added,vector_callback_route_cutset_candidates,vector_callback_route_cutset_cuts_added,vector_support_cover_max_violation,vector_route_cutset_max_violation,vector_callback_support_cover_max_violation,vector_callback_route_cutset_max_violation,dynamic_cuts,thread_fairness_class,root_LP_objective,root_GSH_gap,callback_GSH_gap,root_SP_gap_aggregate,root_SP_gap_disaggregated,callback_SP_gap_aggregate,callback_SP_gap_disaggregated,route_fractionality_root,route_fractionality_callback,fractional_z_count_root,fractional_x_count_root,time_per_node,route_candidate_count,route_cuts_added,average_route_cut_violation,bound_weakened_vs_fresh_static
results/gf_tailored_bc_structural_policy_round,da4d67a12c758d7d,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_off,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_off_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_off_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_off_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_off_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.4889918,14679,330.0989234,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.022514407779821513,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,ad2758c202492a66,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_plus_sp,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_plus_sp_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_plus_sp_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_plus_sp_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_plus_sp_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1200.9551014,84070,1200.2792064,paper_safe,1,4,1,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809779042,not_available,not_available,0.7296755850301682,0.7296755850247707,not_available,20.572693720016986,not_available,not_available,0.014285180223623172,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,3e9b0a89b6b08a09,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_plus_sp,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_plus_sp_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_plus_sp_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_plus_sp_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_plus_sp_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.7749794,20178,330.0944667,paper_safe,1,4,1,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809779042,not_available,not_available,0.7296755850301682,0.7296755850247707,not_available,20.572693720016986,not_available,not_available,0.016392852582020022,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,3fe4baf0efcdd0d4,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_sp_route_limited,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_sp_route_limited_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_sp_route_limited_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_sp_route_limited_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_sp_route_limited_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1201.0202858,86598,1200.3871484,paper_safe,1,4,1,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=20;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809779042,not_available,not_available,0.7296755850301682,0.7296755850247707,not_available,20.572693720016986,not_available,not_available,0.013868914822513222,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,f77282f175cd6e4f,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_sp_route_limited,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_sp_route_limited_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_sp_route_limited_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_sp_route_limited_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_sp_route_limited_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.7638567,21519,330.1101726,paper_safe,1,4,1,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=20;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809779042,not_available,not_available,0.7296755850301682,0.7296755850247707,not_available,20.572693720016986,not_available,not_available,0.015370781946187092,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,ffc0af946634cdd5,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_plus_callback_upper_only,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1200.8934925,97591,1200.2903934,paper_safe,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809778713,not_available,not_available,0.7296755850300762,not_available,not_available,22.49462465447836,not_available,not_available,0.01230537132010124,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,cb0f06c65c10b35d,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_plus_callback_upper_only,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.7582657,22847,330.0686964,paper_safe,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809778713,not_available,not_available,0.7296755850300762,not_available,not_available,22.49462465447836,not_available,not_available,0.014477098336761937,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,7a2a181b71063e58,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_upper_only,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_upper_only_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_upper_only_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_upper_only_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1200.8015759,38781,1200.290473,paper_safe,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809778713,not_available,not_available,0.7296755850300762,not_available,not_available,22.49462465447836,not_available,not_available,0.03096365683968954,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,0e1439560e498ca2,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_upper_only,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_upper_only_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_upper_only_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_upper_only_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,300.6304312,18059,300.0635764,paper_safe,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809778713,not_available,not_available,0.7296755850300762,not_available,not_available,22.49462465447836,not_available,not_available,0.01664712504568359,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,32b419adb1b005c7,940449b880c06d3199a5608e1849b97a33b8a259,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_upper_only,dominant_k4,3600,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_3600s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_upper_only_3600s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_upper_only_3600s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_upper_only_3600s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487638722254,0.0491525526647,0.0003886804393000015,3601.4189269,108898,3600.9071762,paper_safe,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809778713,not_available,not_available,0.7296755850300762,not_available,not_available,22.49462465447836,not_available,not_available,0.03307148824496318,0,0,not_available_not_logged_by_cplex_callback,False
