file,method,instance_name,finalization_source,lower_bound,best_valid_lb_seen,gap,best_valid_gap_seen,audit_passed,failures
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_high_imbalance_seed3201_hard_gs_static_upper_only_300s.json,interval-cutoff-oracle,high_imbalance_seed3201.txt,cplex_solver_final,2.44340319194,2.44340319194,0.0,0.0,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_auto_diagnostic_recommended_profile_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755144,0.00873176755144,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_auto_diagnostic_recommended_profile_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_combined_route_cuts_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_combined_route_cuts_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_callback_upper_only_10s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0448132511368,0.0448132511368,0.0882823229455,0.0882823229455,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_callback_upper_only_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487383087046,0.0487383087046,0.00842772018237,0.00842772018237,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_callback_upper_only_14400s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491015319884,0.0491015319884,0.0,0.0,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_callback_upper_only_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760578,0.0155513760578,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_callback_upper_only_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0488223385636,0.0488223385636,0.00671814754684,0.00671814754684,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_off_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_off_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_plus_sp_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755154,0.00873176755154,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_plus_sp_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760578,0.0155513760578,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_sp_route_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755154,0.00873176755154,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_sp_route_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760578,0.0155513760578,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755147,0.00873176755147,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760579,0.0155513760579,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755144,0.00873176755144,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_only_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487638722254,0.0487638722254,0.00790763486789,0.00790763486789,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487638722254,0.0487638722254,0.00790763486763,0.00790763486763,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0484606246935,0.0484606246935,0.0140771523279,0.0140771523279,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.048035857993,0.048035857993,0.0227189558052,0.0227189558052,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.045069221362,0.045069221362,0.0830746539362,0.0830746539362,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0440833510901,0.0440833510901,0.10313201044,0.10313201044,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755185,0.00873176755185,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491015319884,0.0491015319884,0.0,0.0,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.015551376058,0.015551376058,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0488356546044,0.0488356546044,0.0064472350488,0.0064472350488,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755106,0.00873176755106,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760573,0.0155513760573,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755106,0.00873176755106,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0438825182402,0.0438825182402,0.10721791929,0.10721791929,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755101,0.00873176755101,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760572,0.0155513760572,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755106,0.00873176755106,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0481673985699,0.0481673985699,0.0200427860085,0.0200427860085,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755106,0.00873176755106,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760573,0.0155513760573,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_10s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0436233472663,0.0436233472663,0.112490706966,0.112490706966,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491015319885,0.0491015319885,0.0,0.0,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487638722254,0.0487638722254,0.00790763486761,0.00790763486761,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755084,0.00873176755084,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760571,0.0155513760571,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760577,0.0155513760577,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_2_gs_static_upper_only_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0489209015481,0.0489209015481,0.00471290104115,0.00471290104115,True,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_tight_T_seed3102_hard_gs_static_upper_only_300s.json,interval-cutoff-oracle,tight_T_seed3102.txt,cplex_solver_final,0.600704436685,0.600704436685,0.0,0.0,True,
