file,method,instance_name,finalization_source,lower_bound,best_valid_lb_seen,gap,best_valid_gap_seen,audit_passed,failures
results\gf_tailored_bc_s_bucket_strengthening_round\raw\high_imbalance_seed3201_hard_best_combined_paper_safe_300s.json,interval-cutoff-oracle,high_imbalance_seed3201.txt,cplex_time_limit_with_valid_best_bound,2.27667764295,2.27667764295,0.068234972246,0.068234972246,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\high_imbalance_seed3201_hard_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,high_imbalance_seed3201.txt,solver_final_json,2.1614881406,2.1614881406,0.115378031866,0.115378031866,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_all_low_gini_safe_cuts_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0476356289487,0.0476356289487,0.0308615450021,0.0308615450021,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_all_low_gini_safe_cuts_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0454438670364,0.0454438670364,0.0754525538802,0.0754525538802,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_all_low_gini_safe_cuts_denominator_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760571,0.0155513760571,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_all_low_gini_safe_cuts_denominator_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0476339655828,0.0476339655828,0.0308953858862,0.0308953858862,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_all_low_gini_safe_cuts_denominator_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0454438670364,0.0454438670364,0.0754525538802,0.0754525538802,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_best_combined_paper_safe_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760571,0.0155513760571,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_best_combined_paper_safe_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.04762614888,0.04762614888,0.0310544153245,0.0310544153245,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_best_combined_paper_safe_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755078,0.00873176755078,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0454223718245,0.0454223718245,0.075889870168,0.075889870168,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_compatible_source_transfer_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760572,0.0155513760572,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_compatible_source_transfer_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0467962998939,0.0467962998939,0.0479375463347,0.0479375463347,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_centering_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.04833486092,0.04833486092,0.0166357940822,0.0166357940822,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_centering_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0460826630696,0.0460826630696,0.0624563614443,0.0624563614443,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_plus_q_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760578,0.0155513760578,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_plus_q_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0465780432516,0.0465780432516,0.0523779391617,0.0523779391617,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_plus_subset_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0474391084579,0.0474391084579,0.0348597196662,0.0348597196662,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_plus_subset_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0449525444903,0.0449525444903,0.0854484242775,0.0854484242775,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_q_centering_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755139,0.00873176755139,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_q_centering_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760579,0.0155513760579,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_local_q_centering_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0469856609679,0.0469856609679,0.0440850287384,0.0440850287384,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_low_gini_cuts_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760572,0.0155513760572,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_low_gini_cuts_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0467573339767,0.0467573339767,0.0487303010356,0.0487303010356,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_no_cuts_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0457922778859,0.0457922778859,0.0683641967022,0.0683641967022,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_no_cuts_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0448100613716,0.0448100613716,0.0883472181549,0.0883472181549,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_q_plus_subset_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0479760913514,0.0479760913514,0.0239348975689,0.0239348975689,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_q_plus_subset_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0450352006286,0.0450352006286,0.0837667997464,0.0837667997464,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_required_external_source_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760572,0.0155513760572,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_required_external_source_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0466051220928,0.0466051220928,0.0518270249222,0.0518270249222,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_subset_cross_h_centering_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.0087317675518,0.0087317675518,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_subset_cross_h_centering_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0478000296809,0.0478000296809,0.0275168411492,0.0275168411492,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_callback_subset_cross_h_centering_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0450459172864,0.0450459172864,0.0835487712361,0.0835487712361,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_plain_fixed_interval_mip_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.047545404397,0.047545404397,0.0326971475655,0.0326971475655,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.045486706017,0.045486706017,0.0745810023888,0.0745810023888,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_plain_fixed_interval_mip_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.048296011755,0.048296011755,0.0174261734796,0.0174261734796,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_plain_fixed_interval_mip_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.044318362677,0.044318362677,0.0983507412255,0.0983507412255,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_s_bucket_diagnostic_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_s_bucket_diagnostic_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_static_tailored_compact_bc_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755151,0.00873176755151,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0483289243336,0.0483289243336,0.0167565728829,0.0167565728829,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_1_static_tailored_compact_bc_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0460810881734,0.0460810881734,0.0624884024291,0.0624884024291,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_2_best_combined_paper_safe_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0489209015481,0.0489209015481,0.00471290104116,0.00471290104116,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\low_gini_2_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.048894652654,0.048894652654,0.00524693015354,0.00524693015354,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\moderate_seed3302_hard_best_combined_paper_safe_300s.json,interval-cutoff-oracle,moderate_seed3302.txt,cplex_time_limit_with_valid_best_bound,0.14256670012,0.14256670012,0.271266282276,0.271266282276,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\moderate_seed3302_hard_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,moderate_seed3302.txt,solver_final_json,0.14433286301,0.14433286301,0.262238490737,0.262238490737,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b0_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b1_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b2_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b3_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b4_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b5_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0461420697371,0.0461420697371,0.0612477432887,0.0612477432887,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b6_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-cutoff_K8_b7_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
results\gf_tailored_bc_s_bucket_strengthening_round\raw\s_bucket_diagnostic_adaptive-hybrid_K16_b0_low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_solver_final,0.0491525526647,0.0491525526647,0.0,0.0,True,
