leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,3583.89,2.885,9.42524,0,8424,0,0.234121,98539bf4d737359b9556a7347cf02abcc6618baf75ef165fb0d49c3cd6e15805,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,3579.65,2.606,8.46692,0,9539,0,0.249814,a8a5f3d8b3a3133d4abc0eecb780b53a81ea25a1f7c9f5299debb9e01ff6553f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L1_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3576.77,47.622,124.274,1,39496,0,0.528364,98539bf4d737359b9556a7347cf02abcc6618baf75ef165fb0d49c3cd6e15805,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,3528.01,2.837,8.84787,0,9213,0,0.528364,e8fea92b888c47f92c2b14441cad879f3f4d7dba0699a684a64ace2cd327952b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L2_lp.gurobi.log"
L0.0,LP,"INFEASIBLE",0,3523.82,3.651,12.3492,0,11285,0,0.528364,30c85609e31005be777e302534cc516ef1fb871f294f0a18e2b5b6f9d10f0ec4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,3518.82,3.22,10.2403,0,10429,0,0.528364,635208c85ae2e0baab312d96f30c6209ebdcc1f21e9b23d8021b2f3e577444cb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.1_lp.gurobi.log"
L0.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3515.32,38.896,96.6956,1,31352,0,0.542394,635208c85ae2e0baab312d96f30c6209ebdcc1f21e9b23d8021b2f3e577444cb,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.1_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3476.37,6.686,17.7941,1,10611,0,0.542394,a8a5f3d8b3a3133d4abc0eecb780b53a81ea25a1f7c9f5299debb9e01ff6553f,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.1.0,LP,"INFEASIBLE",0,3468.52,5.145,17.5855,0,14002,0,0.542394,979ebc54c9eeb6f07f12f009a906d747b5e55364ef9b9e29de1d090cdd12dd16,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"OPTIMAL",0,3462,4.239,14.0163,0,12054,0,0.542394,9464b25eb75af9adc72a50cb7c4d447e71bf1e19c1fa14f01d306652c0cce8fe,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.1.1_lp.gurobi.log"
L0.1.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3457.49,27.176,64.0861,1,22253,0,0.617031,9464b25eb75af9adc72a50cb7c4d447e71bf1e19c1fa14f01d306652c0cce8fe,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L0.1.1_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"OPTIMAL",0,3429.17,2.578,8.45479,0,9564,0,0.617031,c7c1ac610fefd6d3c563bb58e4944c5c80979f82cb9b0c463189b10fad1a063c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,3425.24,2.872,9.16022,0,10232,0,0.617031,2f16f15c65b65123686e38f226416116a5591f9c029ec57df3474cadf5829aa6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__moderate_seed6301__c6_simple_start__3600s\external\native_logs\L1.1_lp.gurobi.log"
