instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
high_imbalance_seed5202.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,1.27796,0.460745,5.44813,3,12,68,64,4,"3584.14|3555.91|3408.87",true,0.0005419,true,
high_imbalance_seed5202.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,1.20006,0.45814,4.94614,3,7,71,41,30,"3566.08|3488.58|3528.94",true,0.0009836,true,
high_imbalance_seed5202.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,1.22009,0.461758,5.05556,3,7,76,41,35,"3561.52|3578.29|3528.94",true,0.0014136,false,
