elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002444,initial_empty_incumbent,1.39450296001,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002444,0.0002444,0,0,0,0,0
12.0797391,initial_after_seed,0.718440682126,0,1,2,0,"[0,0.35922]",gamma_floor,0,5,0.718440682126,0,12.0797391,12.0797391,0,0,0,674167,19967381
13.1222967,interval_relaxation_0,0.718440682126,0.359220341063,0.5,2,1,"[0.35922,0.718441]",gamma_floor,0,5,0.718440682126,0,13.1222967,12.0797391,1.0423248,0,0,674167,19967381
25.0962103,interval_tree_0,0.718440682126,0.359220341063,0.5,2,1,"[0.35922,0.718441]",gamma_floor,0,367,0.718440682126,0,13.1222967,12.0797391,1.0423248,1.2586307,10.701449,674531,19967382
25.0964445,route_pool_after_candidate_0,0.718440682126,0.359220341063,0.5,2,1,"[0.35922,0.718441]",gamma_floor,1,367,0.718440682126,0,13.1222967,12.0797391,1.0423248,1.2586307,10.701449,674531,19967382
25.5132649,interval_relaxation_1,0.718440682126,0.640677997935,0.108238141471,1,0,"[0,0.35922]",inventory_route_gini_relaxation,1,367,0.718440682126,0,25.5132649,12.0797391,1.4589251,1.2586307,10.701449,674531,19967382
26.1132696,adaptive_split_child_2,0.718440682126,0.718440682126,0,0,1,"[0.35922,0.718441]",inventory_route_gini_relaxation,0,367,0.718440682126,0,26.1132696,12.0797391,2.0588531,1.2586307,10.701449,674531,19967382
27.1758523,adaptive_split_child_3,0.718440682126,0.647534108699,0.0986950978572,1,3,"[0.17961,0.35922]",inventory_route_gini_relaxation,1,367,0.718440682126,0,26.1132696,12.0797391,3.1213943,1.2586307,10.701449,674531,19967382
28.4448793,adaptive_split_child_4,0.718440682126,0.671821522238,0.064889365327,1,4,"[0.17961,0.269415]",inventory_route_gini_relaxation,1,367,0.718440682126,0,26.1132696,12.0797391,4.3903709,1.2586307,10.701449,674531,19967382
29.0042754,adaptive_split_child_5,0.718440682126,0.671821522238,0.064889365327,2,4,"[0.17961,0.269415]",inventory_route_gini_relaxation,2,367,0.718440682126,0,26.1132696,12.0797391,4.9497171,1.2586307,10.701449,674531,19967382
29.8651924,adaptive_split_child_6,0.718440682126,0.690682138316,0.0386372104199,1,5,"[0.269415,0.35922]",inventory_route_gini_relaxation,1,367,0.718440682126,0,26.1132696,12.0797391,5.8105839,1.2586307,10.701449,674531,19967382
31.2353845,adaptive_split_child_7,0.718440682126,0.689582781094,0.0401674094327,2,7,"[0.224513,0.269415]",inventory_route_gini_relaxation,2,367,0.718440682126,0,26.1132696,12.0797391,7.1807385,1.2586307,10.701449,674531,19967382
56.8629234,focused_retry_interval_7,0.718440682126,0.689582781094,0.0401674094327,2,7,"[0.224513,0.269415]",inventory_route_gini_relaxation,4,369,0.718440682126,1,26.1132696,12.0797391,8.574557,2.7346157,33.4288824,675487,19967385
56.8673537,route_pool_before_final_summary,0.718440682126,0.689582781094,0.0401674094327,2,7,"[0.224513,0.269415]",inventory_route_gini_relaxation,4,369,0.718440682126,1,26.1132696,12.0797391,8.574557,2.7346157,33.4288824,675487,19967385
56.8674041,final_summary,0.718440682126,0.689582781094,0.0401674094327,2,7,"[0.224513,0.269415]",inventory_route_gini_relaxation,4,369,0.718440682126,1,26.1132696,12.0797391,8.574557,2.7346157,33.4288824,675487,19967385
