leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,35.1451,0.543,1.66031,0,5447,0,0.0291846,48b20f554fd5bde4f9072b1ab5ded8d33ab8ff8dcc6e48bae7ef9661380515de,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,34.4536,0.171,0.497055,0,2242,0,0.0311516,968862717261ef42c79f42ec113357c55dbe8e9960a86dcbca7580f0e2979849,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,34.1347,0.536,1.71061,0,5313,0,0.0331367,1bd41b80e2e5d5c9f8ad8b243099c532c5055415843bc0b4cc4d26360965cc72,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1_lp.gurobi.log"
L1,LP,"OPTIMAL",0,33.4466,0.333,1.00512,0,4032,0,0.0331367,0d802d9d4ac3c0f0b4089608afe4e385ee6f99bc6a5abe449fd6d4a1485ec48c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,32.9643,0.346,1.02794,0,4074,0,0.0348928,ac500330cf660672b542e3959ffaeed1ad29ded434de2e438a5cead9ea8a4acf,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,32.468,0.353,1.07981,0,4389,0,0.0367014,47ff1570ee5cb12f39c1aded172a146b86ee324c97b401b870bde1639a5579f6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,31.9669,0.345,1.01876,0,4577,0,0.0367014,9c52b835d134f9a443f4ff0f37e9627870cb536022d691091ea7f3789de078f0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,31.4693,0.339,1.04019,0,4978,0,0.0385639,238d578d85df1074f16d2ae368965a2db7962b3d4dbbd0ab3294c847286d0414,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,30.9801,0.255,0.755852,0,3663,0,0.0404271,45ef99e46b0d228d20a17b2329ab5f6e6e298b1b645db22f127cd869678f34e3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L2.1_lp.gurobi.log"
L2,PARTIAL_MIP_TARGET,"INTERRUPTED",0,30.6903,0.615,1.53384,1,4886,0,0.0496698,9c52b835d134f9a443f4ff0f37e9627870cb536022d691091ea7f3789de078f0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L2_partial_target_mip.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,29.94,0.207,0.580951,0,2321,0,0.0519448,73338be5a64e3c510b753307b62efc3ec1ec8d99f2c946c855d5a1fa5842796c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.0_lp.gurobi.log"
L0.0.1,LP,"OPTIMAL",0,29.5738,0.178,0.488027,0,2239,0,0.0542692,1df2314c26a1e8a25039fb108bcdc75fc376d06ae6ec2594dfe300677a306a06,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1_lp.gurobi.log"
L0.1.0,LP,"OPTIMAL",0,29.1998,0.304,0.912859,0,3602,0,0.0542692,e3f2b4522080170585af014cfc7e432d7393fc99f0a917a9fb1b0eecaaabd1ea,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"OPTIMAL",0,28.7351,0.458,1.43266,0,4837,0,0.0558108,aa32db82cfa98633aaa12e3ce3b8c6ccd91c5288fa96a3a4e4b7c24c72141828,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1_lp.gurobi.log"
L0.1.0.0,LP,"OPTIMAL",0,28.1177,0.23,0.692216,0,2876,0,0.0560995,b501f2b18dfd33cc2343800a7c59ad215da7f7dfe81ba43640f33230d10693fd,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0_lp.gurobi.log"
L0.1.0.1,LP,"OPTIMAL",0,27.7287,0.243,0.709294,0,3089,0,0.0578672,9d83972f48e9371639617655fa0a4d66e728f8ae6cffd689affe70bf63438563,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1_lp.gurobi.log"
L0.0.1.0,LP,"OPTIMAL",0,27.324,0.164,0.47609,0,2232,0,0.0580109,9a83ee0b25250d54be5324387861c55e41add7da5a69769f3f78432ec64edb15,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.0_lp.gurobi.log"
L0.0.1.1,LP,"OPTIMAL",0,27.0044,0.186,0.537223,0,2465,0,0.0598818,58cb3726d47530bf94a94e544850d0a960029f90537c32a94927f79fa0753eea,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1_lp.gurobi.log"
L0.1.1.0,LP,"OPTIMAL",0,26.6634,0.389,1.23689,0,4298,0,0.0598818,57c553ffe77a4577f347c351090f7593551bc6476ae95d3421215616632a0dd0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.0_lp.gurobi.log"
L0.1.1.1,LP,"OPTIMAL",0,26.1162,0.402,1.24902,0,4470,0,0.0614205,41643c003498202c493e273baf773e189bad12ee236fc890261a0ecda745bcdc,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.1_lp.gurobi.log"
L0.1.0.0.0,LP,"OPTIMAL",0,25.5574,0.171,0.488077,0,2146,0,0.0617237,3e9d3cae83c1f7151a8c6dc090aef2e4db057740f89e0728cdfaa0c8ac774200,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.0_lp.gurobi.log"
L0.1.0.0.1,LP,"OPTIMAL",0,25.2244,0.183,0.543773,0,2469,0,0.063579,70825fadfe2f6807784c4eacc0d5a7541c4aee8cb76e25092de5b2bf3d47ab43,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.1_lp.gurobi.log"
L0.1.0.1.0,LP,"OPTIMAL",0,24.8842,0.184,0.547791,0,2710,0,0.063579,fc0eaceb2bf7ecd3edb02d47648eefd74c80abcd56623c902efff54adf2244a4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.0_lp.gurobi.log"
L0.1.0.1.1,LP,"OPTIMAL",0,24.5365,0.224,0.652646,0,3042,0,0.0653467,74a12b03a07132b9eb6e950f88d89c90c0a4197359afc09e3b312d79140abf19,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.1_lp.gurobi.log"
L0.0.1.1.0,LP,"OPTIMAL",0,24.1546,0.197,0.57855,0,2625,0,0.0654897,670d2af0e6116e1eb42a390bace8cbe2f324deddfab309aeafdea636db0a02b3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.0_lp.gurobi.log"
L0.0.1.1.1,LP,"OPTIMAL",0,23.7954,0.163,0.494984,0,2202,0,0.0673614,bf68491c441eb2d0f62ed50b53ae317d4fc8381b4f1e99d87968f0f4860ec327,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.1_lp.gurobi.log"
L0.1.1.0.0,LP,"OPTIMAL",0,23.4725,0.383,1.19351,0,4567,0,0.0673614,f45209257cffb98c5acdbb8ebcfefe94817fe2827f6b2c6fc663b88b3afe14a0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.0.0_lp.gurobi.log"
L0.1.1.0.1,LP,"OPTIMAL",0,22.935,0.404,1.15693,0,4124,0,0.0689075,c0f786326551e82ca08daec82de224f601745b13bc622bc2953df29db6ce2730,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.0.1_lp.gurobi.log"
L0.1.0.0.1.0,LP,"OPTIMAL",0,22.3747,0.191,0.558288,0,2690,0,0.0691996,d34da5762cac7c41c0d4e6309eebeeda82e33283df344155bb80b6a21302cc7f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.1.0_lp.gurobi.log"
L0.1.0.0.1.1,LP,"OPTIMAL",0,22.0258,0.185,0.541841,0,2458,0,0.0710586,a02d19b3eba27c6513fb41752ede158df1559b1b1f860dbc43fc34eb272527a3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.1.1_lp.gurobi.log"
L0.1.0.1.0.0,LP,"OPTIMAL",0,21.6855,0.182,0.537437,0,2514,0,0.0710586,d0757d670c532cb8a0c82e6a7c378559d4ccb7a369808285bdb7b86161862ae0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.0.0_lp.gurobi.log"
L0.1.0.1.0.1,LP,"OPTIMAL",0,21.3437,0.217,0.618632,0,2710,0,0.0728588,994369c0fe281af3b8ec47bd6bfd57e22d04a88f4e096b614cf862f09d35683e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.0.1_lp.gurobi.log"
L0.1.0.0.0.0,LP,"OPTIMAL",0,20.969,0.192,0.564553,0,2722,0,0.072957,927cb13040b121998120ec4fc21883de819b80b963254a9e7e123666b3e23606,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.0.0_lp.gurobi.log"
L0.1.0.0.0.1,LP,"OPTIMAL",0,20.6223,0.237,0.681013,0,2747,0,0.074813,f94cd2fdc4029084750f85a974e6aa3d5a68344917fdb15d2693b824f8ad22ab,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.0.1_lp.gurobi.log"
L0.1.0.1.1.0,LP,"OPTIMAL",0,20.2245,0.247,0.742629,0,3148,0,0.074813,6ceac51896f33070df68fa8eccecbb57cd62a42d807b1a848e5335b96e890ab9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.1.0_lp.gurobi.log"
L0.1.0.1.1.1,LP,"OPTIMAL",0,19.8216,0.247,0.713405,0,2929,0,0.0765661,2a38cf3c09477e5de4d33eaf7345500ee34ae72563d26c4a6e1dcee941719315,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.1.1.1_lp.gurobi.log"
L1.0.0,LP,"OPTIMAL",0,19.4164,0.381,1.15858,0,4365,0,0.0765661,dd5ce74a80d1e2378011b336f304abcc07fb622fe6bc08262fff595d2cd0a517,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L1.0.0_lp.gurobi.log"
L1.0.1,LP,"OPTIMAL",0,18.8801,0.378,1.1425,0,4516,0,0.0781329,dc00a6fbb6e267a2aa4d3a38238a3bcc69814c2e99d36797d48e179368ea46a6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L1.0.1_lp.gurobi.log"
L0.0.1.1.1.0,LP,"OPTIMAL",0,18.3493,0.15,0.444861,0,1891,0,0.0785768,af46ea29ca27dae66454b83b760aef6f74f412696104d117add91628fa2c6a44,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.1.0_lp.gurobi.log"
L0.0.1.1.1.1,LP,"OPTIMAL",0,18.0443,0.2,0.488248,0,2170,0,0.0804506,a99df7446f9c458df52cd980ec3336877794b0c41199220a24ae824f650bfe33,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.1.1_lp.gurobi.log"
L0.1.1.0.0.0,LP,"OPTIMAL",0,17.6905,0.263,0.811317,0,3316,0,0.0804506,b1dcce35faebc3bb324290e3846e18d31cacd489705271b4aba5f9fd00dfa414,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.0.0.0_lp.gurobi.log"
L0.1.1.0.0.1,LP,"OPTIMAL",0,17.2724,0.421,1.35136,0,4652,0,0.0820459,ac5ab84bddf65532f94d0e59d16339ab6df537b085d62a49ac2feaa578e87dc6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.0.0.1_lp.gurobi.log"
L0.1.1.1.0,LP,"OPTIMAL",0,16.697,0.384,1.22713,0,4124,0,0.0820459,7fd6b186944e02335297d82f84afb6abde20816a48f03095c84de1d2361cc875,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.1.0_lp.gurobi.log"
L0.1.1.1.1,LP,"OPTIMAL",0,16.1573,0.343,1.05415,0,3741,0,0.0838307,a2d51a629522cb7a79fef8c26f6080a3547440eadf8e2f374dc7248472777048,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.1.1.1_lp.gurobi.log"
L0.0.1.1.0.0,LP,"OPTIMAL",0,15.6582,0.173,0.486135,0,2491,0,0.0841894,cad8b40695ef595c3db5725fd289a7cf6ad5a693a03a64ec0ab5d0d7959d98e0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.0.0_lp.gurobi.log"
L0.0.1.1.0.1,LP,"OPTIMAL",0,15.3271,0.183,0.559386,0,2426,0,0.0860585,2a69e61436ff210c887aeaba24951045f2d6ec2c9f841492717b703a80ac3526,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.0.1.1.0.1_lp.gurobi.log"
L0.1.0.0.1.1.0,LP,"OPTIMAL",0,14.9859,0.171,0.480621,0,2435,0,0.0860585,2516b8ccb6db8201a12570642538529c0d8318c7bec85f98ba9b30299d3f74f8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c5_candidate__60s\external\native_logs\L0.1.0.0.1.1.0_lp.gurobi.log"
