run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,1,True,fresh,0.58601000000000003,0.41398999999999997,1.299838001731207,0,1,6351,0,0,1.7493134520506337,0.2569439169364009
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,2,True,fresh,1.8953576999999999,0.10464230000000008,1.4520287360711628,0,1,11011,0,0,1.7493134520506337,0.16994365168288092
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,5,True,stale,2.5219762999999999,2.4780237,1.4533943380542114,0,1,12537,0,0,1.7493134520506337,0.16916300143323712
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,10,True,fresh,9.0766452999999991,0.9233547000000009,1.6500930407672763,16,15,24557,15,0,1.7493134520506337,0.05671962973076453
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,15,True,fresh,14.8643179,0.13568210000000036,1.6500930407672763,30,29,26976,15,14,1.7493134520506337,0.05671962973076453
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,20,True,fresh,19.996448399999998,0.0035516000000015424,1.6683017516413803,77,65,39835,26,45,1.7493134520506337,0.04631056847718596
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,30,True,fresh,29.883626799999998,0.11637320000000173,1.6687485068912165,254,194,72622,38,187,1.7493134520506337,0.04605517957057665
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,45,True,fresh,44.639670700000003,0.3603292999999965,1.6692513855763182,541,429,132502,38,450,1.7493134520506337,0.04576770754290071
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,60,True,fresh,59.9890094,0.010990599999999517,1.6696381684327148,797,629,198823,41,677,1.7493134520506337,0.045546602025222795
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,90,True,fresh,89.869017999999997,0.13098200000000304,1.6712898995420278,1236,960,335943,41,1065,1.7493134520506337,0.04460238524842004
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,120,True,fresh,119.8142273,0.18577270000000112,1.6730997055225736,1656,1270,468605,46,1426,1.7493134520506337,0.0435678045228078
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,180,True,fresh,179.8816309,0.11836909999999534,1.6777118277293031,2312,1671,733960,47,1954,1.7493134520506337,0.04093127177258919
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,240,True,fresh,239.8871456,0.11285440000000335,1.6799870174242133,3090,2197,1000862,47,2607,1.7493134520506337,0.03963065312574625
round23_stage1__high_imbalance_seed3202__s0m__300s,checkpoint,300,True,stale,262.00852559999998,37.991474400000016,1.6806038349356158,3309,2346,1104191,47,2791,1.7493134520506337,0.03927804764461909
round23_stage1__high_imbalance_seed3202__s0m__300s,solver_final,solver_final,True,solver_final,262.0089701,0,1.6806038349356158,3309,2346,1104191,47,2791,1.7493134520506337,0.03927804764461909
