logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_node_trace.csv,global_node_trace.csv.gz,5927743,7199d0aa22aa2a52114b9c53a6f5921fc7910c6c4bb91e9023039452be75be43,2474231,01ff248fd18e1b3727e04fddb30d1c6db70fd82e81b9dd4223cf2ddf80a01ceb,gzip_mtime_0
raw_progress.csv,raw_progress.csv.gz,1486311,d313b9ef3ad92958b6b601929a94c8a3fc0313e42dfdebcd0d6f3b9d5b22fb1f,146918,41e86ba026658af39e5353077a46170e5f9fc329dd88f6b976d16b5ef0696cd2,gzip_mtime_0
global_root.lp,global_root.lp.gz,1280600,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,238943,328463373d4651d672c8f6a20c96872ff2f94a4df6bc7dfe1cb893fe867f82c6,gzip_mtime_0
