generation,elapsed_seconds,best_fitness,strict_improvement
0,0.0048252,-4.4055190323692743,true
1,0.0095683999999999995,-4.4055190323692743,false
2,0.012963799999999999,-4.3633109798098832,true
3,0.0154778,-4.3633109798098832,false
4,0.018943700000000001,-4.3633109798098832,false
5,0.021994,-4.3633109798098832,false
6,0.026484000000000001,-4.3633109798098832,false
7,0.032890599999999999,-4.3633109798098832,false
8,0.037718300000000003,-4.3633109798098832,false
9,0.041500200000000001,-4.3633109798098832,false
10,0.044273600000000003,-4.3633109798098832,false
11,0.046717599999999998,-4.3633109798098832,false
12,0.050874900000000001,-4.3633109798098832,false
13,0.053716300000000002,-4.3633109798098832,false
14,0.056539300000000001,-4.3633109798098832,false
15,0.060013999999999998,-4.3633109798098832,false
16,0.063183000000000003,-4.3633109798098832,false
17,0.066561499999999996,-4.3633109798098832,false
18,0.068726899999999994,-4.3633109798098832,false
19,0.071099599999999999,-4.3633109798098832,false
20,0.0735455,-4.3633109798098832,false
21,0.076501100000000002,-4.3633109798098832,false
22,0.078851299999999999,-4.3633109798098832,false
23,0.081786399999999995,-4.3633109798098832,false
24,0.084890300000000002,-4.3633109798098832,false
25,0.087678199999999998,-4.3633109798098832,false
26,0.090937699999999996,-4.3633109798098832,false
27,0.093588900000000003,-4.3633109798098832,false
28,0.096448400000000004,-4.3633109798098832,false
29,0.10012450000000001,-4.3633109798098832,false
30,0.1025914,-4.3633109798098832,false
31,0.10571659999999999,-4.3633109798098832,false
32,0.1111307,-4.3633109798098832,false
33,0.1133436,-4.3633109798098832,false
34,0.1158506,-4.3633109798098832,false
35,0.11822539999999999,-4.3633109798098832,false
36,0.1217375,-4.3633109798098832,false
37,0.12398380000000001,-4.3633109798098832,false
38,0.12678229999999999,-4.3633109798098832,false
39,0.1288321,-4.3633109798098832,false
40,0.1314176,-4.3633109798098832,false
41,0.13436429999999999,-4.3633109798098832,false
42,0.1378875,-4.3633109798098832,false
43,0.1421075,-4.3633109798098832,false
44,0.14578840000000001,-4.3633109798098832,false
45,0.1488198,-4.3633109798098832,false
46,0.15234320000000001,-4.3633109798098832,false
47,0.15610260000000001,-4.3633109798098832,false
48,0.159083,-4.3633109798098832,false
49,0.1610375,-4.3633109798098832,false
50,0.16370100000000001,-4.3633109798098832,false
51,0.16554540000000001,-4.3633109798098832,false
52,0.169345,-4.3633109798098832,false
53,0.1714232,-4.3633109798098832,false
54,0.17358670000000001,-4.3633109798098832,false
55,0.17655999999999999,-4.3633109798098832,false
56,0.1779066,-4.3633109798098832,false
57,0.1813429,-4.3633109798098832,false
58,0.18458469999999999,-4.3633109798098832,false
59,0.1871399,-4.3633109798098832,false
