run_id,instance,arm,common_gap_threshold,reached,first_observed_process_seconds,no_interpolation
stage1__tight_T_seed3101__c4_candidate__300s,tight_T_seed3101,C4-CANDIDATE,0.01,True,14.8182142,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.9,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.75,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.5,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.25,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.1,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.05,True,14.955199,True
stage1__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.01,True,14.955199,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.9,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.75,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.5,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.25,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.1,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.05,True,17.6332225,True
stage1__tight_T_seed5102__c0_diag__300s,tight_T_seed5102,C0-DIAG,0.01,True,17.6332225,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.9,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.75,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.5,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.25,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.1,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.05,True,17.7996016,True
stage1__tight_T_seed5102__c4_candidate__300s,tight_T_seed5102,C4-CANDIDATE,0.01,True,17.7996016,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.9,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.75,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.5,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.25,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.1,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.05,True,17.3609709,True
stage1__tight_T_seed5102__c5_candidate__300s,tight_T_seed5102,C5-CANDIDATE,0.01,True,17.3609709,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.9,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.75,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.5,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.25,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.1,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.05,True,50.360804,True
stage1__moderate_seed6301__c0_diag__300s,moderate_seed6301,C0-DIAG,0.01,True,50.360804,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.9,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.75,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.5,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.25,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.1,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.05,True,50.9471889,True
stage1__moderate_seed6301__c4_candidate__300s,moderate_seed6301,C4-CANDIDATE,0.01,True,50.9471889,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.9,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.75,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.5,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.25,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.1,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.05,True,51.0210222,True
stage1__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.01,True,51.0210222,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.9,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.75,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.5,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.25,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.1,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.05,True,0.03804907738342285,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.01,True,0.03804907738342285,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.9,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.75,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.5,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.25,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.1,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.05,True,0.05436745040893555,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.01,True,0.05436745040893555,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.9,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.75,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.5,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.25,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.1,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.05,True,0.13214022016296387,True
stage2__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.01,True,0.13214022016296387,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.9,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.75,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.5,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.25,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.1,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.05,True,0.1280123057220459,True
stage2__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.01,True,0.1280123057220459,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.9,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.75,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.5,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.25,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.1,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.05,True,0.13329554114379882,True
stage2__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.01,True,0.13329554114379882,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.9,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.75,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.5,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.25,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.1,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.05,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__p_grb__300s,high_imbalance_seed4201,P-GRB,0.01,True,0.13029672016296387,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.9,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.75,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.5,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.25,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.1,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.05,True,16.52835,True
stage2__high_imbalance_seed4201__c4_candidate__300s,high_imbalance_seed4201,C4-CANDIDATE,0.01,True,16.52835,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.9,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.75,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.5,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.25,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.1,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.05,True,16.4604795,True
stage2__high_imbalance_seed4201__c5_candidate__300s,high_imbalance_seed4201,C5-CANDIDATE,0.01,True,16.4604795,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.9,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.75,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.5,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.25,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.1,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.05,True,0.1282325607635498,True
stage2__moderate_seed4302__p_grb__300s,moderate_seed4302,P-GRB,0.01,True,0.1282325607635498,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.9,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.75,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.5,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.25,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.1,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.05,True,19.0199965,True
stage2__moderate_seed4302__c4_candidate__300s,moderate_seed4302,C4-CANDIDATE,0.01,True,19.0199965,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.9,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.75,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.5,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.25,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.1,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.05,True,19.1544424,True
stage2__moderate_seed4302__c5_candidate__300s,moderate_seed4302,C5-CANDIDATE,0.01,True,19.1544424,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.9,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.75,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.5,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.25,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.1,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.05,True,0.12259551226196289,True
stage2__tight_T_seed4101__p_grb__300s,tight_T_seed4101,P-GRB,0.01,True,0.12259551226196289,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.9,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.75,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.5,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.25,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.1,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.05,True,9.827464,True
stage2__tight_T_seed4101__c4_candidate__300s,tight_T_seed4101,C4-CANDIDATE,0.01,True,9.827464,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.9,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.75,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.5,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.25,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.1,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.05,True,9.7995102,True
stage2__tight_T_seed4101__c5_candidate__300s,tight_T_seed4101,C5-CANDIDATE,0.01,True,9.7995102,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.9,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.75,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.5,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.25,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.1,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.05,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__p_grb__300s,high_imbalance_seed5202,P-GRB,0.01,True,0.14870929972839356,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.9,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.75,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.5,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.25,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.1,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.05,True,13.752406,True
stage2__high_imbalance_seed5202__c4_candidate__300s,high_imbalance_seed5202,C4-CANDIDATE,0.01,True,13.752406,True
stage2__high_imbalance_seed5202__c5_candidate__300s,high_imbalance_seed5202,C5-CANDIDATE,0.9,True,13.7730963,True
