leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,38.5028,0.052,0.12576,0,589,0,0.0257219,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,38.3062,0.26,0.731433,0,3588,0,0.02726,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"INFEASIBLE",0,37.8999,0.0510001,0.123384,0,595,0,0.0278683,da61436027ec79f9a56554bac21451c0b532ad87dde4d0c1df547ff6f7ad0a41,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,37.7089,0.279,0.769645,0,4286,0,0.0309983,fdbadb6499a2afadac621f1567be0bd40bfff6cb767fd5391ef049675791ec58,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,37.2809,0.241,0.664645,0,3788,0,0.0309983,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,36.8959,0.226,0.627473,0,3343,0,0.0309983,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,36.521,0.156,0.431679,0,2437,0,0.0328675,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.1_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,36.2285,0.244,0.606978,0,3069,0,0.0328675,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L3_lp.gurobi.log"
L2.0.0,LP,"OPTIMAL",0,35.8439,0.302,0.746019,0,3752,0,0.0328675,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,35.3975,0.17,0.457105,0,2588,0,0.0366878,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.1_lp.gurobi.log"
L2.0.0.0,LP,"OPTIMAL",0,35.0873,0.275,0.768841,0,3773,0,0.0366878,2913fa3a63f8451aecdef30c346846b080842a8211e14bfeddf4de4ca75cc526,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.0_lp.gurobi.log"
L2.0.0.1,LP,"OPTIMAL",0,34.6724,0.219,0.597909,0,3158,0,0.0385569,29d06dcff178ab43b85e34e8ed4ea70c993cf58a93aa4cbeeec59a94cdd6c31f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.1_lp.gurobi.log"
L2.0.0.0.0,LP,"OPTIMAL",0,34.2876,0.221,0.618652,0,3097,0,0.0385569,d1b6d68fcd9c068dec97cb31f1fee9db47d24da2d644030549c3696f75f98e05,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.0.0_lp.gurobi.log"
L2.0.0.0.1,LP,"OPTIMAL",0,33.9142,0.266,0.725248,0,3907,0,0.0385569,c46ce9c4ce4c39591562ca0291261ba76ffd924000aecbaac0bdfcf1ee0c7321,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.0.1_lp.gurobi.log"
L2.0.0.0.1.0,LP,"OPTIMAL",0,33.5023,0.246,0.685527,0,3505,0,0.0385569,fbfed41c02aa5eb0df968d381e55cc55f5916dd5496c0110f987fd96abf30d96,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.0.1.0_lp.gurobi.log"
L2.0.0.0.1.1,LP,"OPTIMAL",0,33.1102,0.253,0.698657,0,3543,0,0.0422952,76399dc494005e7b0cbf93d00fcc5608b0689fd57bf3cd7acf5712f152923b08,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.0.1.1_lp.gurobi.log"
L2.0.0.1.0,LP,"OPTIMAL",0,32.7166,0.235,0.652595,0,3336,0,0.0422952,1461b8314f39000332435e683c32711e7a8389f1ad1f1c8aae50af1182693847,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.1.0_lp.gurobi.log"
L2.0.0.1.1,LP,"OPTIMAL",0,32.3398,0.181,0.51531,0,2762,0,0.0422952,51c227ddbcb77d155a201450e3e62fecd32c4555a6722d356b3b5669719690a4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\high_imbalance_seed3202__c4_candidate__60s\external\native_logs\L2.0.0.1.1_lp.gurobi.log"
