leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.23749999999999999,1,0,1,0,0,"INFEASIBLE",0.12575965625192903,0.20236770000000001
L1,"",0,0.23749999999999999,0.47499999999999998,1,1,0,1,1.6362929161051682,"OPTIMAL",0.73143296290880888,0.60498730000000001
L1.0,"L1",1,0.23749999999999999,0.35624999999999996,1,0,1,0,0,"INFEASIBLE",0.12338367711149341,0.80313820000000002
L1.1,"L1",1,0.35624999999999996,0.47499999999999998,1,1,0,1,1.6626217178809841,"OPTIMAL",0.76964539427624157,1.2216878
L2,"",0,0.47499999999999998,0.71249999999999991,1,1,0,1,1.5823276849906989,"OPTIMAL",0.66464470543831189,1.6151759000000001
L2.0,"L2",1,0.47499999999999998,0.59375,1,1,0,1,1.5827840577856009,"OPTIMAL",0.62747265139342523,1.9817619
L2.1,"L2",1,0.59375,0.71249999999999991,1,1,0,1,1.6872086338014523,"OPTIMAL",0.43167853609082557,2.2876805
L3,"",0,0.71249999999999991,0.94999999999999996,1,0,1,0,0,"INFEASIBLE",0.60697771809312018,2.6666544999999999
L2.0.0,"L2.0",2,0.47499999999999998,0.53437500000000004,1,1,0,1,1.5883771650183978,"OPTIMAL",0.74601852769212906,3.1098653000000001
L2.0.1,"L2.0",2,0.53437500000000004,0.59375,1,1,0,1,1.6278336338014519,"OPTIMAL",0.4571054884654569,3.4238515
L2.0.0.0,"L2.0.0",3,0.47499999999999998,0.50468749999999996,1,1,0,1,1.5955058659501882,"OPTIMAL",0.76884094982004325,3.8383875999999999
L2.0.0.1,"L2.0.0",3,0.50468749999999996,0.53437500000000004,1,1,0,1,1.6034298483819813,"OPTIMAL",0.59790893801518263,4.1992216999999998
L2.0.0.0.0,"L2.0.0.0",4,0.47499999999999998,0.48984374999999997,1,1,0,1,1.6199710750594352,"OPTIMAL",0.61865242592277558,4.5940506000000001
L2.0.0.0.1,"L2.0.0.0",4,0.48984374999999997,0.50468749999999996,1,1,0,1,1.6015598186776834,"OPTIMAL",0.72524774735921971,5.0022194999999998
L2.0.0.0.1.0,"L2.0.0.0.1",5,0.48984374999999997,0.49726562499999993,1,1,0,1,1.6052645138830828,"OPTIMAL",0.68552686329508605,5.3996461
L2.0.0.0.1.1,"L2.0.0.0.1",5,0.49726562499999993,0.50468749999999996,1,1,0,1,1.604640321622391,"OPTIMAL",0.69865684579842302,5.7943134000000001
L2.0.0.1.0,"L2.0.0.1",4,0.50468749999999996,0.51953125,1,1,0,1,1.6047725119499496,"OPTIMAL",0.65259545572351851,6.1712201999999996
L2.0.0.1.1,"L2.0.0.1",4,0.51953125,0.53437500000000004,1,1,0,1,1.6133047838478822,"OPTIMAL",0.51530981511636464,6.4924989999999996
L2.0.0.0.1.1.0,"L2.0.0.0.1.1",6,0.49726562499999993,0.5009765625,1,1,0,1,1.6060889023454168,"OPTIMAL",0.73446799113940886,6.9027425999999998
L2.0.0.0.1.1.1,"L2.0.0.0.1.1",6,0.5009765625,0.50468749999999996,1,1,0,1,1.6062266980346787,"OPTIMAL",0.66343033171206245,7.2830317999999998
L2.0.0.1.0.0,"L2.0.0.1.0",5,0.50468749999999996,0.51210937499999998,1,1,0,1,1.6060222982064527,"OPTIMAL",0.64828029225383266,7.6654438999999996
L2.0.0.1.0.1,"L2.0.0.1.0",5,0.51210937499999998,0.51953125,1,1,0,1,1.6086620005826766,"OPTIMAL",0.66661251135672417,8.0450406999999995
L2.0.0.0.1.0.0,"L2.0.0.0.1.0",6,0.48984374999999997,0.49355468749999998,1,1,0,1,1.6095710896791204,"OPTIMAL",0.72172978100147178,8.4448523000000009
L2.0.0.0.1.0.1,"L2.0.0.0.1.0",6,0.49355468749999998,0.49726562499999993,1,1,0,1,1.6066755234641796,"OPTIMAL",0.74371171223223909,8.8594705999999999
L2.0.0.1.0.0.0,"L2.0.0.1.0.0",6,0.50468749999999996,0.50839843749999991,1,1,0,1,1.6068375058724056,"OPTIMAL",0.64662740620638215,9.2422897000000006
L2.0.0.1.0.0.1,"L2.0.0.1.0.0",6,0.50839843749999991,0.51210937499999998,1,1,0,1,1.6076613435940124,"OPTIMAL",0.6344568000874522,9.6145832999999996
L2.0.0.0.1.1.0.0,"L2.0.0.0.1.1.0",7,0.49726562499999993,0.49912109374999997,1,1,0,1,1.6070397970352857,"OPTIMAL",0.71050518487296332,10.0156157
L2.0.0.0.1.1.0.1,"L2.0.0.0.1.1.0",7,0.49912109374999997,0.5009765625,1,1,0,1,1.6068359367343792,"OPTIMAL",0.66932856815642261,10.397518699999999
L2.0.0.0.1.1.1.0,"L2.0.0.0.1.1.1",7,0.5009765625,0.50283203124999998,1,1,0,1,1.6068010962824839,"OPTIMAL",0.69280942708740489,10.7874734
L2.0.0.0.1.1.1.1,"L2.0.0.0.1.1.1",7,0.50283203124999998,0.50468749999999996,1,1,0,1,1.6070177217388411,"OPTIMAL",0.66411332230949138,11.172053099999999
L2.0.0.0.1.0.1.0,"L2.0.0.0.1.0.1",7,0.49355468749999998,0.49541015624999996,1,1,0,1,1.6078725738862849,"OPTIMAL",0.68586395341167661,11.6222517
L2.0.0.0.1.0.1.1,"L2.0.0.0.1.0.1",7,0.49541015624999996,0.49726562499999993,1,1,0,1,1.6073844371305663,"OPTIMAL",0.75587013612232845,12.0497733
L2.0.0.0.1.1.1.0.0,"L2.0.0.0.1.1.1.0",8,0.5009765625,0.50190429687500004,1,1,0,1,1.6071899287387406,"OPTIMAL",0.75205236017898169,12.458594400000001
L2.0.0.0.1.1.1.0.1,"L2.0.0.0.1.1.1.0",8,0.50190429687500004,0.50283203124999998,1,1,0,1,1.6071817111956155,"OPTIMAL",0.71920246651105624,12.8591456
L2.0.0.0.1.1.0.1.0,"L2.0.0.0.1.1.0.1",8,0.49912109374999997,0.50004882812499996,1,1,0,1,1.6072630583070773,"OPTIMAL",0.78097101873159502,13.275545599999999
L2.0.0.0.1.1.0.1.1,"L2.0.0.0.1.1.0.1",8,0.50004882812499996,0.5009765625,1,1,0,1,1.6072088458959819,"OPTIMAL",0.74548840784586434,13.685562600000001
L2.0.0.1.0.0.0.0,"L2.0.0.1.0.0.0",7,0.50468749999999996,0.50654296874999993,1,1,0,1,1.6072943384821627,"OPTIMAL",0.6221964914027639,14.0531568
L2.0.0.1.0.0.0.1,"L2.0.0.1.0.0.0",7,0.50654296874999993,0.50839843749999991,1,1,0,1,1.6076181111878278,"OPTIMAL",0.70567133608609312,14.4454093
L2.0.0.0.1.1.1.1.0,"L2.0.0.0.1.1.1.1",8,0.50283203124999998,0.50375976562499991,1,1,0,1,1.607285769386549,"OPTIMAL",0.7072689568071554,14.8488212
L2.0.0.0.1.1.1.1.1,"L2.0.0.0.1.1.1.1",8,0.50375976562499991,0.50468749999999996,1,1,0,1,1.6074116510602341,"OPTIMAL",0.68634939969626663,15.2344788
L2.0.0.0.1.1.0.0.0,"L2.0.0.0.1.1.0.0",8,0.49726562499999993,0.49819335937499998,1,1,0,1,1.6075620196009406,"OPTIMAL",0.74495655039432762,15.644030799999999
L2.0.0.0.1.1.0.0.1,"L2.0.0.0.1.1.0.0",8,0.49819335937499998,0.49912109374999997,1,1,0,1,1.6073946855033148,"OPTIMAL",0.816364007491586,16.074089799999999
L2.0.0.1.0.0.0.0.0,"L2.0.0.1.0.0.0.0",8,0.50468749999999996,0.505615234375,1,1,0,1,1.6075428142118877,"OPTIMAL",0.64641369034351248,30.5430423
L2.0.0.1.0.0.0.0.1,"L2.0.0.1.0.0.0.0",8,0.505615234375,0.50654296874999993,1,1,0,1,1.6076839459209928,"OPTIMAL",0.66494384077241186,30.9291175
L2.0.0.0.1.0.1.1.0,"L2.0.0.0.1.0.1.1",8,0.49541015624999996,0.49633789062499994,1,1,0,1,1.6079282085236624,"OPTIMAL",0.70207895999872749,31.323720999999999
L2.0.0.0.1.0.1.1.1,"L2.0.0.0.1.0.1.1",8,0.49633789062499994,0.49726562499999993,1,1,0,1,1.6077400170646716,"OPTIMAL",0.72428829988948751,31.722334799999999
