instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V30_compact_r1_shortage_M03_Q30.txt,20260626,1,hga-tgbc,decoded_descent_verified_seed,0.160027,0.0268766,0.887671,3,30,119,119,0,"2727.97|10280|17989.9",true,5.50918,true,
