time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
5.513644,native_hga_tgbc_initial,0.160027280604,0.0268765825723,0.887671320214,0.915622618149,true,3,30,119,119,0,8409805fc37989d1,,true,false,true
