vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,19,14,16,26,25,0]",30,1461.3269995892417,2040.0,3501.3269995892415,3600.0,0.9725908332192338,0
1,True,"[0,4,10,27,20,8,5,0]",30,1638.101328524964,1920.0,3558.1013285249637,3600.0,0.9883614801458233,0
2,True,"[0,9,17,23,18,13,0]",30,1391.7629052932116,2160.0,3551.7629052932116,3600.0,0.9866008070258921,0
