run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
gate__moderate_seed3302__baseline__presolve_off__30s,1,0,1,1,1,0,0.097818103274506185,0.10452159720830237,,1421,0,0.0142294,0.00043960000000000001,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,1,0,1,1,2,0,0.097818103274506185,0.10452159720830237,0.10637772460564154,,,0.0142294,0.00043960000000000001,passed
gate__moderate_seed3302__baseline__presolve_off__30s,2,0,1,1,1,0.097818103274506185,0.19563620654899999,0.1621489533524203,,1421,0,0.0133615,0.0004349,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,2,0,1,1,2,0.097818103274506185,0.19563620654899999,0.1621489533524203,0.1674400374725126,,,0.0133615,0.0004349,passed
gate__moderate_seed3302__baseline__presolve_off__30s,3,1,2,2,1,0,0.048909051637253093,0.10637772460564154,,1421,0,0.0142249,0.0004304,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,3,1,2,2,2,0,0.048909051637253093,0.10637772460564154,0.11570815879726412,,,0.0142249,0.0004304,passed
gate__moderate_seed3302__baseline__presolve_off__30s,4,1,2,2,1,0.048909051637253093,0.097818103274506185,0.12102771003624067,,1421,0,0.0170861,0.00040319999999999999,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,4,1,2,2,2,0.048909051637253093,0.097818103274506185,0.12102771003624067,0.13652107918095793,,,0.0170861,0.00040319999999999999,passed
gate__moderate_seed3302__baseline__presolve_off__30s,7,3,3,3,1,0,0.024454525818626546,0.11570815879726418,,1421,0,0.0153984,0.0003968,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,7,3,3,3,2,0,0.024454525818626546,0.11570815879726418,0.12799242168751812,,,0.0153984,0.0003968,passed
gate__moderate_seed3302__baseline__presolve_off__30s,8,3,3,3,1,0.024454525818626546,0.048909051637253093,0.11893805859854062,,1421,0,0.014376399999999999,0.00043389999999999998,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,8,3,3,3,2,0.024454525818626546,0.048909051637253093,0.11893805859854062,0.12860503153304129,,,0.014376399999999999,0.00043389999999999998,passed
gate__moderate_seed3302__baseline__presolve_off__30s,11,7,4,4,1,0,0.012227262909313273,0.12799242168751812,,1421,0,0.0148982,0.00041560000000000002,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,11,7,4,4,2,0,0.012227262909313273,0.12799242168751812,0.146622295695681,,,0.0148982,0.00041560000000000002,passed
gate__moderate_seed3302__baseline__presolve_off__30s,12,7,4,4,1,0.012227262909313273,0.024454525818626546,0.12865841878057388,,1421,0,0.0144642,0.0004727,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,12,7,4,4,2,0.012227262909313273,0.024454525818626546,0.12865841878057388,0.13398195593736795,,,0.0144642,0.0004727,passed
gate__moderate_seed3302__baseline__presolve_off__30s,17,12,5,5,1,0.012227262909313273,0.01834089436396991,0.13398195593736811,,1421,0,0.0146795,0.0004483,awaiting_reoptimization
gate__moderate_seed3302__baseline__presolve_off__30s,17,12,5,5,2,0.012227262909313273,0.01834089436396991,0.13398195593736811,0.14120631665627953,,,0.0146795,0.0004483,passed
gate__moderate_seed3302__baseline__presolve_off__30s,18,12,5,5,1,0.01834089436396991,0.024454525818626546,0.13431754503347926,,1421,0,0.0148801,0.0004303,awaiting_reoptimization
