leaf_id,attempt,time_limit_seconds,solver_runtime_seconds,work,nodes,simplex_iterations,barrier_iterations,cumulative_runtime,cumulative_work,cumulative_nodes,cumulative_simplex_iterations,cumulative_barrier_iterations,optimize_return_code
L0,0,30,30.004,54.4012,13,82234,0,30.004,54.4012,13,82234,0,0
L1,0,30,30.002,62.7584,9,97042,0,30.002,62.7584,9,97042,0,0
L2,0,30,30.002,62.2831,34,107797,0,30.002,62.2831,34,107797,0,0
L3,0,30,0.574,1.24215,1,5456,0,0.574,1.24215,1,5456,0,0
L0,1,60,60.008,103.721,539,244837,0,90.012,158.122,552,327071,0,0
L1,1,60,60.027,114.364,543,299643,0,90.029,177.122,552,396685,0,0
L0.0,0,30,1.922,3.75671,1,8956,0,1.922,3.75671,1,8956,0,0
L0.1,0,30,30.003,57.7465,17,90581,0,30.003,57.7465,17,90581,0,0
L0.1,1,26.0848,26.085,41.6535,302,149418,0,56.088,99.4,319,239999,0,0
