time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.0407346,native_hga_tgbc_initial,0.837091467555,0.270841467555,3.775,0.208826305778,true,2,4,17,16,1,ec6a24d7ecd9a253,,true,false,true
