event,source,generation,source_elapsed_seconds,content_sha256,duplicate,verifier_passed,published,objective,verification_seconds,reason
0,decoded_descent_verified_improvement,0,0.00029779999999999997,0b9ab691c88ecf5b157edca9bd944bf6edaf43aee37734df3999d48bd71e8479,0,1,1,0.94841806182773403,2.2000000000000001e-06,published_monotone_verified_upper_bound
1,decoded_descent_verified_improvement,0,0.00041859999999999998,24e9f6117be49a3af80340c8c634d1d4b2e2d707fd506ff75cea71ecad107a4a,0,1,1,0.94067011127890421,8.9999999999999996e-07,published_monotone_verified_upper_bound
2,decoded_descent_verified_improvement,0,0.0011936,ccdecc077ab89b42e8f5be6b6c667a352c05c8ccec8fc4288f4a107d59e99bd5,0,1,1,0.89095234537861823,1.1000000000000001e-06,published_monotone_verified_upper_bound
3,decoded_descent_verified_improvement,0,0.0025625000000000001,d90127bd71f2f060ee019e98b4979d31fa71a01ae01c2c22f24520463a9d2105,0,1,1,0.8712063006676547,1.1999999999999999e-06,published_monotone_verified_upper_bound
4,decoded_descent_verified_improvement,0,0.0149915,d238d319259fb6c27cfc30761e63bfcf82ad38d076ac7089bf5f83d41813a886,0,1,1,0.86496553143269206,2.3e-06,published_monotone_verified_upper_bound
5,decoded_descent_verified_improvement,0,0.015468300000000001,7ce920d3808529e0e8e2018553581d6905e17ace89105c13bc5bee4665ae6d06,0,1,1,0.84335882177931398,9.9999999999999995e-07,published_monotone_verified_upper_bound
6,decoded_descent_verified_improvement,0,0.036174600000000001,5fa7c559530b94271e5b39ca1dff1cb69c9baedf707a73be5c2a908fd95fc371,0,1,1,0.83709146755470198,2.9000000000000002e-06,published_monotone_verified_upper_bound
