leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,278.326,0.0550001,0.130634,0,556,0,0.0263779,f9cbb631200fff744c3904b8dfd10f5898a146bd8eeff27e6addd7c54681eeb9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,278.13,0.303,0.81965,0,4015,0,0.0272744,8d582bb68e030c1a7f75dd6faff001541e55c5c45a58e850652c06a44b599252,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"INFEASIBLE",0,277.68,0.0630002,0.146412,0,945,0,0.0285013,adcea3c8c23bcc2c2575fb85290409d52ee4415676d45a99d1db872af70f6872,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,277.472,0.292,0.821959,0,3836,0,0.0310144,7e7b9fbfbe4b47fb1749956113cbde3d2fcc2735f09b89d4aef83efb1e1331ba,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,277.031,0.232,0.637728,0,3364,0,0.0310962,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,276.651,0.274,0.755254,0,3721,0,0.0310962,896bfa863eb7ddeda6dd8661c7551652d80b5358eab11e94b9d776eb9ac58259,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,276.231,0.221,0.597842,0,3298,0,0.0348361,689344415757930a01c59e140f93a42804630a60719de878ed9285c76642b2f3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,275.874,0.0749998,0.17331,0,1010,0,0.0348361,ed82873ba9b40793140a63d26606e422879a7925b912d3283df267025466890c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L3_lp.gurobi.log"
L2.0.0,LP,"OPTIMAL",0,275.661,0.25,0.697197,0,3350,0,0.0348361,cc2215bba7aea25961a87c9287e129950332d618b33f0db59a038574d60f476c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,275.269,0.187,0.509476,0,2819,0,0.0367061,897385785c9292226b97e6d5775a09f7f0734b410d9e4652444f1175e12c942e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed4201__c4_candidate__300s\external\native_logs\L2.0.1_lp.gurobi.log"
