instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V50_compact_r1_surplus_M04_Q30.txt,20260626,1,greedy,round59_empty_routes_Y_equals_b,1.93256,0.287321,10.9683,0,0,0,0,0,"",true,5.5e-06,true,
