event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0106441,0.01207372200378163,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.012873300000000001,0.01387491952837349,true,4.3292936573048504,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.016935800000000001,0.020781187802079368,true,4.3292936573048504,true,0.1681994532313891,0,0,4.9406564584124654e-324,3,1,MIP
3,0.037463900000000001,0.042695895292538866,true,1.8793205348562272,true,0.1681994532313891,0,0,9.8813129168249309e-324,3,1,MIP
4,0.041906899999999997,0.051353276215800658,true,1.8793205348562272,true,0.26655644640117326,0,0,9.8813129168249309e-324,3,1,MIP
5,0.044961599999999997,0.054046845845110984,true,1.8793205348562272,true,0.26881657057449465,0,0,9.8813129168249309e-324,3,1,MIP
6,0.046117999999999999,0.055255535099738448,true,1.8793205348562272,true,0.27169839231517606,0,0,9.8813129168249309e-324,3,1,MIP
7,0.062438399999999998,0.072857193962369476,true,1.8793205348562272,true,0.28121266766772934,0,0,9.8813129168249309e-324,3,1,MIP
8,0.065133200000000002,0.075230100896703705,true,1.8793205348562272,true,0.28131287879407058,0,0,9.8813129168249309e-324,3,1,MIP
9,0.092222600000000002,0.099382111352092059,true,1.8793205348562272,true,0.28326723717190638,0,0,9.8813129168249309e-324,3,1,MIP
10,0.097181400000000001,0.10433740810684475,true,1.3051184685628794,true,0.28520073080877933,0,0,1.4821969375237396e-323,3,1,MIP
11,0.1244999,0.12905393796767145,true,1.3051184685628794,true,0.28537020497717064,0,0,1.4821969375237396e-323,3,1,MIP
12,0.12793889999999999,0.13214431438476004,true,1.3051184685628794,true,0.28541368258353894,0,0,1.4821969375237396e-323,3,1,MIP
13,0.12942319999999999,0.13443304676103365,true,1.3051184685628794,true,0.2860958094850935,0,0,1.4821969375237396e-323,3,1,MIP
14,0.1442901,0.14820157090691582,true,1.3051184685628794,true,0.28636839621429944,0,0,1.4821969375237396e-323,3,1,MIP
15,0.14879529999999999,0.15244061788364668,true,1.3051184685628794,true,0.28671990963023969,0,0,1.4821969375237396e-323,3,1,MIP
16,0.1670227,0.16792964022171417,true,1.3051184685628794,true,0.28752899594074627,0,0,1.4821969375237396e-323,3,1,MIP
17,0.18230109999999999,0.18092490119764343,true,1.3051184685628794,true,0.28816972200928642,0,0,1.4821969375237396e-323,3,1,MIP
18,0.18334120000000001,0.18153872525086928,true,1.3051184685628794,true,0.2891817344440113,0,0,1.4821969375237396e-323,3,1,MIP
19,0.2003501,0.19692544606992021,true,1.3051184685628794,true,0.2902050220806548,0,0,1.4821969375237396e-323,3,1,MIP
