run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage2__V12_M2__t_cpx_st_pon_diag__300s,1,0,1,1,1,0,0.35925203537748546,0.37592087021566611,,647,0,0.0038939000000000001,0.00012650000000000001,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,2,0,1,1,1,0.35925203537748546,0.6874327970883638,0.56104823435317286,,647,0,0.0043517,0.0001359,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,2,0,1,1,2,0.35925203537748546,0.6874327970883638,0.56104823435317286,0.59758076767069124,,,0.0043517,0.0001359,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,3,2,2,2,1,0.35925203537748546,0.53887805306622816,0.59758076767069124,,647,0,0.0041266000000000002,0.00012239999999999999,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,3,2,2,2,2,0.35925203537748546,0.53887805306622816,0.59758076767069124,0.6118157399138302,,,0.0041266000000000002,0.00012239999999999999,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,5,3,3,3,1,0.35925203537748546,0.44906504422185678,0.61181573991383031,,647,0,0.0041193000000000002,0.0001259,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,5,3,3,3,2,0.35925203537748546,0.44906504422185678,0.61181573991383031,0.62207674458587214,,,0.0041193000000000002,0.0001259,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,6,3,3,3,1,0.44906504422185678,0.53887805306622816,0.65517145250906228,,647,0,0.0041736000000000004,0.0001418,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,6,3,3,3,2,0.44906504422185678,0.53887805306622816,0.65517145250906228,0.66500934504684162,,,0.0041736000000000004,0.0001418,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,7,5,4,4,1,0.35925203537748546,0.40415853979967109,0.62207674458587214,,647,0,0.0041123000000000002,0.0001384,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,8,5,4,4,1,0.40415853979967109,0.44906504422185678,0.63059647217562353,,647,0,0.0041522,0.00013109999999999999,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,8,5,4,4,2,0.40415853979967109,0.44906504422185678,0.63059647217562353,0.6441794964850035,,,0.0041522,0.00013109999999999999,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,11,8,5,5,1,0.40415853979967109,0.42661179201076393,0.64417949648500339,,647,0,0.0046836999999999998,0.00013410000000000001,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,11,8,5,5,2,0.40415853979967109,0.42661179201076393,0.64417949648500339,0.65032541816028788,,,0.0046836999999999998,0.00013410000000000001,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,12,8,5,5,1,0.42661179201076393,0.44906504422185678,0.64914378562767783,,647,0,0.0042372,0.00013689999999999999,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,12,8,5,5,2,0.42661179201076393,0.44906504422185678,0.64914378562767783,0.65578011759666177,,,0.0042372,0.00013689999999999999,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,13,11,6,6,1,0.40415853979967109,0.41538516590521751,0.65032541816028755,,647,0,0.0041727999999999999,0.0001337,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,14,11,6,6,1,0.41538516590521751,0.42661179201076393,0.65188769767738153,,647,0,0.0049195000000000003,0.00014119999999999999,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,14,11,6,6,2,0.41538516590521751,0.42661179201076393,0.65188769767738153,0.6552145157746454,,,0.0049195000000000003,0.00014119999999999999,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,17,14,7,7,1,0.41538516590521751,0.4209984789579907,0.65521451577464529,,647,0,0.0040473999999999996,0.00012640000000000001,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,17,14,7,7,2,0.41538516590521751,0.4209984789579907,0.65521451577464529,0.65775800179588884,,,0.0040473999999999996,0.00012640000000000001,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,18,14,7,7,1,0.4209984789579907,0.42661179201076393,0.65599231254652168,,647,0,0.0041555000000000003,0.00013689999999999999,awaiting_reoptimization
stage2__V12_M2__t_cpx_st_pon_diag__300s,18,14,7,7,2,0.4209984789579907,0.42661179201076393,0.65599231254652168,0.65764852446785094,,,0.0041555000000000003,0.00013689999999999999,passed
stage2__V12_M2__t_cpx_st_pon_diag__300s,19,17,8,8,1,0.41538516590521751,0.41819182243160413,0.65775800179588118,,647,0,0.0041222999999999997,0.00013679999999999999,awaiting_reoptimization
