vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,2,8,0]",30,925.9748873721846,840.0,1765.9748873721846,1800.0,0.9810971596512137,0
