run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
stage2__moderate_seed3301__baseline__900s,0,-1,0,0,1,0,0.049152552664699999,0.024576276332372575,0.034443670459972223,1,0,0.024576276332372575,0.034443670459972223,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0.024576276332372575,0.049152552664699999,0.034443670459972223,0.024576276332372575,0,0.024576276332372575,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.0067995999999999,0,1,6574,passed,
stage2__moderate_seed3301__baseline__900s,1,0,1,1,2,0,0.024576276332372575,0.012288138166186287,0.035326664130682202,3,0,0.012288138166186287,0.035326664130682202,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,0.012288138166186287,0.024576276332372575,0.035326664130682202,0.012288138166186287,0,0.012288138166186287,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.0783961999999998,1,2,6574,passed,
stage2__moderate_seed3301__baseline__900s,2,0,1,1,2,0.024576276332372575,0.049152552664699999,0.036864414498558859,0.046950912090076777,5,0.024576276332372575,0.036864414498558859,0.046950912090076777,0.024576276332372575,0,0.024576276332372575,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0.036864414498558859,0.049152552664699999,0.046950912090076777,0.036864414498558859,0,0.036864414498558859,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.5792594000000002,2,3,6707,passed,
stage2__moderate_seed3301__baseline__900s,3,1,2,2,3,0,0.012288138166186287,0.0061440690830931437,0.038546349366519128,7,0,0.0061440690830931437,0.038546349366519128,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,0.0061440690830931437,0.012288138166186287,0.038546349366519128,0.0061440690830931437,0,0.0061440690830931437,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.6903410000000001,3,4,10430,passed,
stage2__moderate_seed3301__baseline__900s,4,1,2,2,3,0.012288138166186287,0.024576276332372575,0.018432207249279429,0.041507686528712395,9,0.012288138166186287,0.018432207249279429,0.041507686528712395,0.012288138166186287,0,0.012288138166186287,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0.018432207249279429,0.024576276332372575,0.041507686528712395,0.018432207249279429,0,0.018432207249279429,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.778311,4,5,10796,passed,
stage2__moderate_seed3301__baseline__900s,8,3,3,3,4,0.0061440690830931437,0.012288138166186287,0.0092161036246397147,0.040638281192342807,11,0.0061440690830931437,0.0092161036246397147,0.040638281192342807,0.0061440690830931437,0,0.0061440690830931437,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,0.0092161036246397147,0.012288138166186287,0.040638281192342807,0.0092161036246397147,0,0.0092161036246397147,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.9095878000000002,6,5,11243,passed,
stage2__moderate_seed3301__baseline__900s,11,8,4,4,5,0.0061440690830931437,0.0092161036246397147,0.0076800863538664292,0.04382693850552264,13,0.0061440690830931437,0.0076800863538664292,0.04382693850552264,0.0061440690830931437,0,0.0061440690830931437,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,0.0076800863538664292,0.0092161036246397147,0.04382693850552264,0.0076800863538664292,0,0.0076800863538664292,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.9834809,7,6,11356,passed,
stage2__moderate_seed3301__baseline__900s,12,8,4,4,5,0.0092161036246397147,0.012288138166186287,0.010752120895413001,0.042011521028411401,15,0.0092161036246397147,0.010752120895413001,0.042011521028411401,0.0092161036246397147,0,0.0092161036246397147,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0.010752120895413001,0.012288138166186287,0.042011521028411401,0.010752120895413001,0,0.010752120895413001,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.0707673,8,7,11475,passed,
stage2__moderate_seed3301__baseline__900s,15,12,5,5,6,0.0092161036246397147,0.010752120895413001,0.0099841122600263579,0.043265469724154897,17,0.0092161036246397147,0.0099841122600263579,0.043265469724154897,0.0092161036246397147,0,0.0092161036246397147,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0.0099841122600263579,0.010752120895413001,0.043265469724154897,0.0099841122600263579,0,0.0099841122600263579,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.1532558000000002,9,8,11629,passed,
stage2__moderate_seed3301__baseline__900s,16,12,5,5,6,0.010752120895413001,0.012288138166186287,0.011520129530799644,0.042729513667722797,19,0.010752120895413001,0.011520129530799644,0.042729513667722797,0.010752120895413001,0,0.010752120895413001,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,0.011520129530799644,0.012288138166186287,0.042729513667722797,0.011520129530799644,0,0.011520129530799644,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.3119415999999999,10,9,11752,passed,
