instance,arm,return_code,emergency_timeout,status,verified_witness,valid_lb,verified_ub,strict_certificate,coverage_valid,lifecycle_valid,correctness_gates,passed,result_path
moderate_seed4301,C3-REPLICA,0,False,cplex_replica_external_gini_tree_time_limit,True,0.006178868654049888,0.019278051143257303,False,True,True,True,True,results/gf_gurobi_performance_recovery_round29/stage0_runs/sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s/result.json
moderate_seed4301,C4-CANDIDATE,0,False,round29_c4_external_gini_tree_time_limit,True,0.004865733712173765,0.019278051143257303,False,True,True,True,True,results/gf_gurobi_performance_recovery_round29/stage0_runs/sentinel__correctness_sentinel__moderate_seed4301__c4_candidate__120s/result.json
moderate_seed4301,P-GRB,0,False,time_limit,True,0.0056925513371461275,0.08432198435873457,False,False,True,True,True,results/gf_gurobi_performance_recovery_round29/stage0_runs/sentinel__correctness_sentinel__moderate_seed4301__p_grb__120s/result.json
moderate_seed4301,S0-CPLEX,0,False,global_gini_tree_time_limit,True,0.005285993137191955,0.019278051143257303,False,True,False,True,True,results/gf_gurobi_performance_recovery_round29/stage0_runs/sentinel__correctness_sentinel__moderate_seed4301__s0_cplex__120s/result.json
