instance,rep1_status,rep2_status,rep1_verified_ub,rep2_verified_ub,rep1_valid_lb,rep2_valid_lb,absolute_lb_difference,hga_trajectory_identity,split_decision_identity,lp_objective_sequence_identity,terminal_event_identity,scalar_identity,exact_sequence_identity,processes_graceful,classification
V12_M2,round29_c4_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.7185040707549709,0.7185040707549709,0.6557601837879294,0.6557601837879294,0.0,True,True,True,True,True,True,True,exact_full_identity
high_imbalance_seed5202,round29_c4_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,1.1543377051882164,1.1543377051882164,1.0155419140820865,1.0155419140820865,0.0,True,True,True,True,True,True,True,exact_full_identity
moderate_seed3302,round29_c4_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.19563620654901237,0.19563620654901237,0.1395208146503319,0.13953281761623015,1.200296589826122e-05,True,True,True,True,False,True,True,time_limited_sequence_or_scalar_divergence
moderate_seed6301,round29_c4_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.6075292832179728,0.6075292832179728,0.4820366689538659,0.4820366689538659,0.0,True,True,True,True,True,True,True,exact_full_identity
tight_T_seed3101,round29_c4_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.10725273413394144,0.10725273413394144,0.05362636706697072,0.05362636706697072,0.0,True,True,True,True,True,True,True,exact_full_identity
