instance,family,V,left_arm,right_arm,common_ub,left_status,right_status,left_final_lb,right_final_lb,right_minus_left_lb,left_common_gap,right_common_gap,winner_by_final_lb
V12_M1,v12,12,C2-PAPER,C4-CANDIDATE,0.3572005832084155,optimal,optimal,0.3572005832084146,0.3572005832084146,0.0,2.641903779817653e-15,2.641903779817653e-15,tie
V12_M2,v12,12,C2-PAPER,C4-CANDIDATE,0.7185040707549709,paper_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.6552496903260966,0.6557601837879294,0.0005104934618328505,0.088036217195554,0.08732572231791685,C4-CANDIDATE
high_imbalance_seed3202,high_imbalance,20,C2-PAPER,C4-CANDIDATE,1.7493134520506337,paper_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,1.6100919655396664,1.610843602757366,0.0007516372176996633,0.07958635792102603,0.07915668237213079,C4-CANDIDATE
moderate_seed3302,moderate,20,C2-PAPER,C4-CANDIDATE,0.19563620654901237,paper_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.13951573914498416,0.13953281761623015,1.707847124599038e-05,0.28686135554345077,0.28677405845490433,C4-CANDIDATE
tight_T_seed3101,tight_T,20,C2-PAPER,C4-CANDIDATE,0.10725273413394144,paper_external_gini_tree_time_limit,round29_c4_external_gini_tree_time_limit,0.05362636706697072,0.05362636706697072,0.0,0.5,0.5,tie
