instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_tight_T_M3_Q30_seed1796239044.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.0234414,0.0126761,0.0717687,3,10,34,29,5,"2023.32|2328.43|2158.89",true,0.953584,true,
