run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
stage1__high_imbalance_seed3202__off__300s,0.013794300000000001,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__high_imbalance_seed3202__off__300s,0.014004600000000001,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__high_imbalance_seed3202__off__300s,4.0412242999999997,0,1,6721,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__high_imbalance_seed3202__off__300s,273.99605250000002,3040,1587,1044081,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
