telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0253849,initialize,R,0,0.0192781
0.326087,lp_complete,R,0.00301644,0.0192781
0.326117,atomic_split,R,0.00301644,0.0192781
0.656568,lp_complete,R.0,0.00301644,0.0192781
0.656591,atomic_split,R.0,0.00301644,0.0192781
0.926441,lp_complete,R.1,0.00313158,0.0192781
0.926467,atomic_split,R.1,0.00313158,0.0192781
1.25535,lp_complete,R.0.0,0.00313158,0.0192781
1.25537,atomic_split,R.0.0,0.00313158,0.0192781
1.62469,lp_complete,R.0.1,0.0032094,0.0192781
1.62472,atomic_split,R.0.1,0.0032094,0.0192781
1.96134,lp_complete,R.0.0.0,0.0032094,0.0192781
1.96137,atomic_split,R.0.0.0,0.0032094,0.0192781
2.27634,lp_complete,R.0.0.1,0.00326366,0.0192781
2.27637,atomic_split,R.0.0.1,0.00326366,0.0192781
2.57651,lp_complete,R.0.0.0.0,0.00326366,0.0192781
2.57654,atomic_split,R.0.0.0.0,0.00326366,0.0192781
2.88621,lp_complete,R.0.0.0.1,0.00347235,0.0192781
2.88624,atomic_split,R.0.0.0.1,0.00347235,0.0192781
3.04959,lp_infeasible,R.0.0.0.0.0,0.00347235,0.0192781
3.34747,lp_complete,R.0.0.0.0.1,0.00378615,0.0192781
3.3475,atomic_split,R.0.0.0.0.1,0.00378615,0.0192781
3.66459,lp_complete,R.0.0.0.0.1.1,0.00378615,0.0192781
3.66462,atomic_split,R.0.0.0.0.1.1,0.00378615,0.0192781
3.96163,lp_complete,R.0.0.0.0.1.0,0.00390203,0.0192781
3.96166,atomic_split,R.0.0.0.0.1.0,0.00390203,0.0192781
4.26542,lp_complete,R.0.0.0.0.1.0.0,0.00390203,0.0192781
4.26545,atomic_split,R.0.0.0.0.1.0.0,0.00390203,0.0192781
4.56274,lp_complete,R.0.0.0.0.1.0.1,0.00394404,0.0192781
4.56277,atomic_split,R.0.0.0.0.1.0.1,0.00394404,0.0192781
4.86383,lp_complete,R.0.0.0.0.1.1.1,0.00394404,0.0192781
4.86386,atomic_split,R.0.0.0.0.1.1.1,0.00394404,0.0192781
