vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,5,3,2,7,0]",20,1522.068803300374,840.0,2362.068803300374,3600.0,0.6561302231389927,0
1,True,"[0,6,1,4,8,0]",20,1553.750953956388,840.0,2393.750953956388,3600.0,0.6649308205434411,0
