instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
tight_T_seed5102.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.689886,0.289881,2.6667,3,12,66,45,21,"3523.15|3483.53|3563.53",true,0.0005652,true,
tight_T_seed5102.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.677792,0.297127,2.53776,3,9,68,27,41,"3582.93|3517.95|3591.15",true,0.0010982,true,
tight_T_seed5102.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.440522,0.233352,1.38113,3,14,72,65,7,"3540.53|3594.43|3589.96",true,0.0016797,true,
