run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
forensic__high_imbalance_seed3202__baseline__300s,0.025923399999999999,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__high_imbalance_seed3202__baseline__300s,0.0260085,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__high_imbalance_seed3202__baseline__300s,3.2096469999999999,0,1,5730,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__high_imbalance_seed3202__baseline__300s,269.5237636,1499,1097,332562,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
