instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_moderate_M3_Q20_seed935682861.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0,0,0,3,9,33,12,21,"2032.61|2873.4|2243.88",true,2.0256,true,
